,Stn,Datum,P,qP
146,32,19330527,763.5,0
147,32,19330528,763.5,0
148,32,19330529,764.0,0
149,32,19330530,765.0,0
150,32,19330531,764.5,0
151,32,19330601,764.0,0
152,32,19330602,765.0,0
153,32,19330603,764.5,0
154,32,19330604,764.5,0
155,32,19330605,764.5,0
156,32,19330606,766.0,0
157,32,19330607,765.0,0
158,32,19330608,765.0,0
159,32,19330609,765.0,0
160,32,19330610,765.0,0
161,32,19330611,765.0,0
162,32,19330612,764.5,0
163,32,19330613,764.5,0
164,32,19330614,764.5,0
165,32,19330615,765.0,0
166,32,19330616,764.0,0
167,32,19330617,764.0,0
168,32,19330618,764.0,0
169,32,19330619,764.5,0
170,32,19330620,765.0,0
171,32,19330621,764.5,0
172,32,19330622,764.5,0
173,32,19330623,764.0,0
174,32,19330624,764.5,0
175,32,19330625,764.5,0
176,32,19330626,765.5,0
177,32,19330627,765.0,0
178,32,19330628,765.5,0
179,32,19330629,764.5,0
180,32,19330630,765.0,0
181,32,19330701,764.5,0
182,32,19330702,764.5,0
183,32,19330703,767.0,0
184,32,19330704,767.0,0
185,32,19330705,766.5,0
186,32,19330706,765.5,0
187,32,19330707,764.0,0
188,32,19330708,764.5,0
189,32,19330709,764.5,0
190,32,19330710,765.0,0
191,32,19330711,765.0,0
192,32,19330712,765.0,0
193,32,19330713,767.0,0
194,32,19330714,765.5,0
195,32,19330715,764.0,0
196,32,19330716,764.0,0
197,32,19330717,766.0,0
198,32,19330718,767.0,0
199,32,19330719,766.0,0
200,32,19330720,766.0,0
201,32,19330721,765.0,0
202,32,19330722,765.0,0
203,32,19330723,765.0,0
204,32,19330724,765.5,0
205,32,19330725,764.5,0
206,32,19330726,764.0,0
207,32,19330727,765.0,0
208,32,19330728,766.0,0
209,32,19330729,767.0,0
210,32,19330730,767.0,0
211,32,19330731,766.0,0
212,32,19330801,766.5,0
213,32,19330802,765.0,0
214,32,19330803,765.0,0
215,32,19330804,764.5,0
216,32,19330805,764.5,0
217,32,19330806,764.5,0
218,32,19330807,766.0,0
219,32,19330808,764.5,0
220,32,19330809,765.5,0
221,32,19330810,766.5,0
222,32,19330811,766.5,0
223,32,19330812,765.5,0
224,32,19330813,765.5,0
225,32,19330814,765.0,0
226,32,19330815,765.5,0
227,32,19330816,766.0,0
228,32,19330817,764.5,0
229,32,19330818,764.0,0
230,32,19330819,765.0,0
231,32,19330820,765.0,0
232,32,19330821,765.0,0
233,32,19330822,764.5,0
234,32,19330823,763.5,0
235,32,19330824,764.0,0
236,32,19330825,763.5,0
237,32,19330826,765.0,0
238,32,19330827,765.0,0
239,32,19330828,765.0,0
240,32,19330829,764.5,0
241,32,19330830,765.5,0
242,32,19330831,765.5,0
243,32,19330901,765.5,0
244,32,19330902,764.0,0
245,32,19330903,764.0,0
246,32,19330904,764.5,0
247,32,19330905,764.5,0
248,32,19330906,764.0,0
249,32,19330907,764.0,0
250,32,19330908,765.0,0
251,32,19330909,765.5,0
252,32,19330910,765.5,0
253,32,19330911,764.0,0
254,32,19330912,763.5,0
255,32,19330913,765.0,0
256,32,19330914,764.5,0
257,32,19330915,764.0,0
258,32,19330916,764.5,0
259,32,19330917,764.5,0
260,32,19330918,765.0,0
261,32,19330919,764.0,0
262,32,19330920,764.0,0
263,32,19330921,765.0,0
264,32,19330922,765.0,0
265,32,19330923,764.5,0
266,32,19330924,764.5,0
267,32,19330925,764.0,0
268,32,19330926,764.5,0
269,32,19330927,764.0,0
270,32,19330928,764.5,0
271,32,19330929,763.0,0
272,32,19330930,762.5,0
273,32,19331001,763.0,0
274,32,19331002,763.0,0
275,32,19331003,763.0,0
276,32,19331004,763.0,0
277,32,19331005,764.0,0
278,32,19331006,765.5,0
279,32,19331007,765.0,0
280,32,19331008,765.0,0
281,32,19331009,765.0,0
282,32,19331010,765.0,0
283,32,19331011,765.5,0
284,32,19331012,765.0,0
285,32,19331013,764.0,0
286,32,19331014,764.0,0
287,32,19331015,764.0,0
288,32,19331016,765.0,0
289,32,19331017,764.0,0
290,32,19331018,763.0,0
291,32,19331019,762.5,0
292,32,19331020,764.0,0
293,32,19331021,763.5,0
294,32,19331022,763.5,0
295,32,19331023,763.0,0
296,32,19331024,764.0,0
297,32,19331025,764.5,0
298,32,19331026,763.5,0
299,32,19331027,763.0,0
300,32,19331028,764.5,0
301,32,19331029,764.5,0
302,32,19331030,763.5,0
303,32,19331031,762.5,0
304,32,19331101,762.0,0
305,32,19331102,763.0,0
306,32,19331103,763.5,0
307,32,19331104,763.0,0
308,32,19331105,763.0,0
309,32,19331106,763.0,0
310,32,19331107,763.0,0
311,32,19331108,763.5,0
312,32,19331109,763.5,0
313,32,19331110,763.5,0
314,32,19331111,763.0,0
315,32,19331112,763.0,0
316,32,19331113,763.0,0
317,32,19331114,763.0,0
318,32,19331115,764.0,0
319,32,19331116,765.5,0
320,32,19331117,765.0,0
321,32,19331118,764.0,0
322,32,19331119,764.0,0
323,32,19331120,765.0,0
324,32,19331121,765.0,0
325,32,19331122,764.5,0
326,32,19331123,763.0,0
327,32,19331124,763.0,0
328,32,19331125,763.0,0
329,32,19331126,763.0,0
330,32,19331127,763.5,0
331,32,19331128,764.5,0
332,32,19331129,764.5,0
333,32,19331130,765.0,0
334,32,19331201,764.5,0
335,32,19331202,765.0,0
336,32,19331203,765.0,0
337,32,19331204,765.5,0
338,32,19331205,765.0,0
339,32,19331206,764.5,0
340,32,19331207,764.5,0
341,32,19331208,764.5,0
342,32,19331209,764.5,0
343,32,19331210,764.5,0
344,32,19331211,766.0,0
345,32,19331212,767.0,0
346,32,19331213,765.5,0
347,32,19331214,765.5,0
348,32,19331215,766.0,0
349,32,19331216,765.5,0
350,32,19331217,765.5,0
351,32,19331218,767.5,0
352,32,19331219,767.5,0
353,32,19331220,767.0,0
354,32,19331221,766.0,0
355,32,19331222,765.5,0
356,32,19331223,765.5,0
357,32,19331224,765.5,0
358,32,19331225,765.0,0
359,32,19331226,764.5,0
360,32,19331227,765.0,0
361,32,19331228,766.0,0
362,32,19331229,764.0,0
363,32,19331230,764.0,0
364,32,19331231,764.0,0
