,Stn,Datum,P,qP
342,32,19271209,765.5,0
343,32,19271210,766.0,0
344,32,19271211,765.5,0
345,32,19271212,765.0,0
346,32,19271213,765.0,0
347,32,19271214,766.0,0
348,32,19271215,765.5,0
349,32,19271216,766.0,0
350,32,19271217,765.5,0
351,32,19271218,765.0,0
352,32,19271219,765.5,0
353,32,19271220,766.0,0
354,32,19271221,765.0,0
355,32,19271222,765.0,0
356,32,19271223,765.5,0
357,32,19271224,765.5,0
358,32,19271225,766.5,0
359,32,19271226,765.0,0
360,32,19271227,764.5,0
361,32,19271228,764.5,0
362,32,19271229,766.0,0
363,32,19271230,765.5,0
364,32,19271231,765.5,0
