,Stn,Datum,Niveau,Rd,qRd
0,32,19290101,1,0,0
1,32,19290102,1,0,0
2,32,19290103,1,0,0
3,32,19290104,1,25,0
4,32,19290105,1,0,0
5,32,19290106,1,144,0
6,32,19290107,1,24,0
7,32,19290108,1,15,0
8,32,19290109,1,0,0
9,32,19290110,1,0,0
10,32,19290111,1,0,0
11,32,19290112,1,26,0
12,32,19290113,1,0,0
13,32,19290114,1,68,0
14,32,19290115,1,0,0
15,32,19290116,1,15,0
16,32,19290117,1,0,0
17,32,19290118,1,0,0
18,32,19290119,1,0,0
19,32,19290120,1,71,0
20,32,19290121,1,0,0
21,32,19290122,1,0,0
22,32,19290123,1,0,0
23,32,19290124,1,0,0
24,32,19290125,1,0,0
25,32,19290126,1,0,0
26,32,19290127,1,0,0
27,32,19290128,1,0,0
28,32,19290129,1,0,0
29,32,19290130,1,0,0
30,32,19290131,1,0,0
31,32,19290201,1,0,0
32,32,19290202,1,0,0
33,32,19290203,1,0,0
34,32,19290204,1,0,0
35,32,19290205,1,0,0
36,32,19290206,1,0,0
37,32,19290207,1,0,0
38,32,19290208,1,0,0
39,32,19290209,1,0,0
40,32,19290210,1,0,0
41,32,19290211,1,20,0
42,32,19290212,1,0,0
43,32,19290213,1,0,0
44,32,19290214,1,0,0
45,32,19290215,1,0,0
46,32,19290216,1,0,0
47,32,19290217,1,0,0
48,32,19290218,1,0,0
49,32,19290219,1,0,0
50,32,19290220,1,0,0
51,32,19290221,1,0,0
52,32,19290222,1,0,0
53,32,19290223,1,0,0
54,32,19290224,1,0,0
55,32,19290225,1,0,0
56,32,19290226,1,0,0
57,32,19290227,1,0,0
58,32,19290228,1,0,0
59,32,19290301,1,0,0
60,32,19290302,1,0,0
61,32,19290303,1,55,0
62,32,19290304,1,21,0
63,32,19290305,1,0,0
64,32,19290306,1,0,0
65,32,19290307,1,0,0
66,32,19290308,1,0,0
67,32,19290309,1,0,0
68,32,19290310,1,0,0
69,32,19290311,1,0,0
70,32,19290312,1,0,0
71,32,19290313,1,0,0
72,32,19290314,1,0,0
73,32,19290315,1,0,0
74,32,19290316,1,0,0
75,32,19290317,1,0,0
76,32,19290318,1,0,0
77,32,19290319,1,0,0
78,32,19290320,1,0,0
79,32,19290321,1,0,0
80,32,19290322,1,0,0
81,32,19290323,1,0,0
82,32,19290324,1,0,0
83,32,19290325,1,0,0
84,32,19290326,1,0,0
85,32,19290327,1,0,0
86,32,19290328,1,10,0
87,32,19290329,1,30,0
88,32,19290330,1,0,0
89,32,19290331,1,0,0
90,32,19290401,1,0,0
91,32,19290402,1,0,0
92,32,19290403,1,0,0
93,32,19290404,1,0,0
94,32,19290405,1,0,0
95,32,19290406,1,0,0
96,32,19290407,1,0,0
97,32,19290408,1,0,0
98,32,19290409,1,0,0
99,32,19290410,1,0,0
100,32,19290411,1,0,0
101,32,19290412,1,0,0
102,32,19290413,1,0,0
103,32,19290414,1,0,0
104,32,19290415,1,0,0
105,32,19290416,1,0,0
106,32,19290417,1,0,0
107,32,19290418,1,0,0
108,32,19290419,1,0,0
109,32,19290420,1,0,0
110,32,19290421,1,0,0
111,32,19290422,1,0,0
112,32,19290423,1,0,0
113,32,19290424,1,0,0
114,32,19290425,1,0,0
115,32,19290426,1,0,0
116,32,19290427,1,0,0
117,32,19290428,1,0,0
118,32,19290429,1,0,0
119,32,19290430,1,0,0
120,32,19290501,1,0,0
121,32,19290502,1,0,0
122,32,19290503,1,0,0
123,32,19290504,1,0,0
124,32,19290505,1,0,0
125,32,19290506,1,0,0
126,32,19290507,1,0,0
127,32,19290508,1,0,0
128,32,19290509,1,0,0
129,32,19290510,1,30,0
130,32,19290511,1,0,0
131,32,19290512,1,0,0
132,32,19290513,1,0,0
133,32,19290514,1,0,0
134,32,19290515,1,0,0
135,32,19290516,1,0,0
136,32,19290517,1,0,0
137,32,19290518,1,0,0
138,32,19290519,1,0,0
139,32,19290520,1,0,0
140,32,19290521,1,0,0
141,32,19290522,1,0,0
142,32,19290523,1,0,0
143,32,19290524,1,0,0
144,32,19290525,1,0,0
145,32,19290526,1,0,0
146,32,19290527,1,0,0
147,32,19290528,1,0,0
148,32,19290529,1,0,0
149,32,19290530,1,0,0
150,32,19290531,1,0,0
151,32,19290601,1,0,0
152,32,19290602,1,0,0
153,32,19290603,1,0,0
154,32,19290604,1,0,0
155,32,19290605,1,0,0
156,32,19290606,1,0,0
157,32,19290607,1,0,0
158,32,19290608,1,0,0
159,32,19290609,1,0,0
160,32,19290610,1,0,0
161,32,19290611,1,0,0
162,32,19290612,1,0,0
163,32,19290613,1,0,0
164,32,19290614,1,0,0
165,32,19290615,1,0,0
166,32,19290616,1,0,0
167,32,19290617,1,0,0
168,32,19290618,1,0,0
169,32,19290619,1,0,0
170,32,19290620,1,0,0
171,32,19290621,1,0,0
172,32,19290622,1,0,0
173,32,19290623,1,0,0
174,32,19290624,1,0,0
175,32,19290625,1,0,0
176,32,19290626,1,0,0
177,32,19290627,1,0,0
178,32,19290628,1,0,0
179,32,19290629,1,0,0
180,32,19290630,1,0,0
181,32,19290701,1,0,0
182,32,19290702,1,0,0
183,32,19290703,1,0,0
184,32,19290704,1,0,0
185,32,19290705,1,0,0
186,32,19290706,1,0,0
187,32,19290707,1,0,0
188,32,19290708,1,30,0
189,32,19290709,1,0,0
190,32,19290710,1,0,0
191,32,19290711,1,0,0
192,32,19290712,1,0,0
193,32,19290713,1,0,0
194,32,19290714,1,0,0
195,32,19290715,1,0,0
196,32,19290716,1,0,0
197,32,19290717,1,0,0
198,32,19290718,1,0,0
199,32,19290719,1,0,0
200,32,19290720,1,25,0
201,32,19290721,1,0,0
202,32,19290722,1,25,0
203,32,19290723,1,0,0
204,32,19290724,1,0,0
205,32,19290725,1,0,0
206,32,19290726,1,0,0
207,32,19290727,1,0,0
208,32,19290728,1,100,0
209,32,19290729,1,0,0
210,32,19290730,1,0,0
211,32,19290731,1,0,0
212,32,19290801,1,0,0
213,32,19290802,1,0,0
214,32,19290803,1,0,0
215,32,19290804,1,0,0
216,32,19290805,1,0,0
217,32,19290806,1,0,0
218,32,19290807,1,0,0
219,32,19290808,1,0,0
220,32,19290809,1,0,0
221,32,19290810,1,0,0
222,32,19290811,1,0,0
223,32,19290812,1,10,0
224,32,19290813,1,0,0
225,32,19290814,1,0,0
226,32,19290815,1,0,0
227,32,19290816,1,0,0
228,32,19290817,1,0,0
229,32,19290818,1,0,0
230,32,19290819,1,0,0
231,32,19290820,1,0,0
232,32,19290821,1,0,0
233,32,19290822,1,0,0
234,32,19290823,1,0,0
235,32,19290824,1,0,0
236,32,19290825,1,0,0
237,32,19290826,1,0,0
238,32,19290827,1,0,0
239,32,19290828,1,0,0
240,32,19290829,1,0,0
241,32,19290830,1,0,0
242,32,19290831,1,0,0
243,32,19290901,1,170,0
244,32,19290902,1,0,0
245,32,19290903,1,0,0
246,32,19290904,1,0,0
247,32,19290905,1,0,0
248,32,19290906,1,0,0
249,32,19290907,1,0,0
250,32,19290908,1,0,0
251,32,19290909,1,0,0
252,32,19290910,1,0,0
253,32,19290911,1,11,0
254,32,19290912,1,0,0
255,32,19290913,1,0,0
256,32,19290914,1,0,0
257,32,19290915,1,0,0
258,32,19290916,1,0,0
259,32,19290917,1,0,0
260,32,19290918,1,7,0
261,32,19290919,1,0,0
262,32,19290920,1,163,0
263,32,19290921,1,0,0
264,32,19290922,1,0,0
265,32,19290923,1,0,0
266,32,19290924,1,38,0
267,32,19290925,1,0,0
268,32,19290926,1,0,0
269,32,19290927,1,0,0
270,32,19290928,1,0,0
271,32,19290929,1,0,0
272,32,19290930,1,0,0
273,32,19291001,1,0,0
274,32,19291002,1,110,0
275,32,19291003,1,45,0
276,32,19291004,1,0,0
277,32,19291005,1,0,0
278,32,19291006,1,0,0
279,32,19291007,1,0,0
280,32,19291008,1,0,0
281,32,19291009,1,0,0
282,32,19291010,1,0,0
283,32,19291011,1,0,0
284,32,19291012,1,0,0
285,32,19291013,1,0,0
286,32,19291014,1,0,0
287,32,19291015,1,0,0
288,32,19291016,1,0,0
289,32,19291017,1,0,0
290,32,19291018,1,0,0
291,32,19291019,1,0,0
292,32,19291020,1,0,0
293,32,19291021,1,0,0
294,32,19291022,1,0,0
295,32,19291023,1,0,0
296,32,19291024,1,0,0
297,32,19291025,1,0,0
298,32,19291026,1,0,0
299,32,19291027,1,0,0
300,32,19291028,1,0,0
301,32,19291029,1,75,0
302,32,19291030,1,178,0
303,32,19291031,1,0,0
304,32,19291101,1,0,0
305,32,19291102,1,46,0
306,32,19291103,1,0,0
307,32,19291104,1,101,0
308,32,19291105,1,0,0
309,32,19291106,1,0,0
310,32,19291107,1,0,0
311,32,19291108,1,0,0
312,32,19291109,1,0,0
313,32,19291110,1,0,0
314,32,19291111,1,0,0
315,32,19291112,1,0,0
316,32,19291113,1,0,0
317,32,19291114,1,0,0
318,32,19291115,1,0,0
319,32,19291116,1,0,0
320,32,19291117,1,120,0
321,32,19291118,1,0,0
322,32,19291119,1,53,0
323,32,19291120,1,0,0
324,32,19291121,1,73,0
325,32,19291122,1,87,0
326,32,19291123,1,0,0
327,32,19291124,1,180,0
328,32,19291125,1,0,0
329,32,19291126,1,0,0
330,32,19291127,1,0,0
331,32,19291128,1,0,0
332,32,19291129,1,0,0
333,32,19291130,1,0,0
334,32,19291201,1,0,0
335,32,19291202,1,20,0
336,32,19291203,1,0,0
337,32,19291204,1,0,0
338,32,19291205,1,10,0
339,32,19291206,1,10,0
340,32,19291207,1,0,0
341,32,19291208,1,0,0
342,32,19291209,1,155,0
343,32,19291210,1,25,0
344,32,19291211,1,37,0
345,32,19291212,1,0,0
346,32,19291213,1,86,0
347,32,19291214,1,6,0
348,32,19291215,1,0,0
349,32,19291216,1,0,0
350,32,19291217,1,0,0
351,32,19291218,1,0,0
352,32,19291219,1,0,0
353,32,19291220,1,0,0
354,32,19291221,1,10,0
355,32,19291222,1,0,0
356,32,19291223,1,0,0
357,32,19291224,1,0,0
358,32,19291225,1,0,0
359,32,19291226,1,0,0
360,32,19291227,1,0,0
361,32,19291228,1,0,0
362,32,19291229,1,0,0
363,32,19291230,1,0,0
364,32,19291231,1,0,0
