,Stn,Datum,Niveau,Rd,qRd
0,32,19360101,1,—,7
1,32,19360102,1,—,7
2,32,19360103,1,—,7
3,32,19360104,1,—,7
4,32,19360105,1,—,7
5,32,19360106,1,—,7
6,32,19360107,1,—,7
7,32,19360108,1,—,7
8,32,19360109,1,—,7
9,32,19360110,1,—,7
10,32,19360111,1,—,7
11,32,19360112,1,—,7
12,32,19360113,1,—,7
13,32,19360114,1,—,7
14,32,19360115,1,—,7
15,32,19360116,1,—,7
16,32,19360117,1,—,7
17,32,19360118,1,—,7
18,32,19360119,1,—,7
19,32,19360120,1,—,7
20,32,19360121,1,—,7
21,32,19360122,1,—,7
22,32,19360123,1,—,7
23,32,19360124,1,—,7
24,32,19360125,1,—,7
25,32,19360126,1,—,7
26,32,19360127,1,—,7
27,32,19360128,1,—,7
28,32,19360129,1,—,7
29,32,19360130,1,—,7
30,32,19360131,1,—,7
31,32,19360201,1,—,7
32,32,19360202,1,—,7
33,32,19360203,1,—,7
34,32,19360204,1,—,7
35,32,19360205,1,—,7
36,32,19360206,1,—,7
37,32,19360207,1,—,7
38,32,19360208,1,—,7
39,32,19360209,1,—,7
40,32,19360210,1,—,7
41,32,19360211,1,—,7
42,32,19360212,1,—,7
43,32,19360213,1,—,7
44,32,19360214,1,—,7
45,32,19360215,1,—,7
46,32,19360216,1,—,7
47,32,19360217,1,—,7
48,32,19360218,1,—,7
49,32,19360219,1,—,7
50,32,19360220,1,—,7
51,32,19360221,1,—,7
52,32,19360222,1,—,7
53,32,19360223,1,—,7
54,32,19360224,1,—,7
55,32,19360225,1,—,7
56,32,19360226,1,—,7
57,32,19360227,1,—,7
58,32,19360228,1,—,7
59,32,19360229,1,—,7
60,32,19360301,1,—,7
61,32,19360302,1,—,7
62,32,19360303,1,—,7
63,32,19360304,1,—,7
64,32,19360305,1,—,7
65,32,19360306,1,—,7
66,32,19360307,1,—,7
67,32,19360308,1,—,7
68,32,19360309,1,—,7
69,32,19360310,1,—,7
70,32,19360311,1,—,7
71,32,19360312,1,—,7
72,32,19360313,1,—,7
73,32,19360314,1,—,7
74,32,19360315,1,—,7
75,32,19360316,1,—,7
76,32,19360317,1,—,7
77,32,19360318,1,—,7
78,32,19360319,1,—,7
79,32,19360320,1,—,7
80,32,19360321,1,—,7
81,32,19360322,1,—,7
82,32,19360323,1,—,7
83,32,19360324,1,—,7
84,32,19360325,1,—,7
85,32,19360326,1,—,7
86,32,19360327,1,—,7
87,32,19360328,1,—,7
88,32,19360329,1,—,7
89,32,19360330,1,—,7
90,32,19360331,1,—,7
91,32,19360401,1,—,7
92,32,19360402,1,—,7
93,32,19360403,1,—,7
94,32,19360404,1,—,7
95,32,19360405,1,—,7
96,32,19360406,1,—,7
97,32,19360407,1,—,7
98,32,19360408,1,—,7
99,32,19360409,1,—,7
100,32,19360410,1,—,7
101,32,19360411,1,—,7
102,32,19360412,1,—,7
103,32,19360413,1,—,7
104,32,19360414,1,—,7
105,32,19360415,1,—,7
106,32,19360416,1,—,7
107,32,19360417,1,—,7
108,32,19360418,1,—,7
109,32,19360419,1,—,7
110,32,19360420,1,—,7
111,32,19360421,1,—,7
112,32,19360422,1,—,7
113,32,19360423,1,—,7
114,32,19360424,1,—,7
115,32,19360425,1,—,7
116,32,19360426,1,—,7
117,32,19360427,1,—,7
118,32,19360428,1,—,7
119,32,19360429,1,—,7
120,32,19360430,1,—,7
121,32,19360501,1,—,7
122,32,19360502,1,—,7
123,32,19360503,1,—,7
124,32,19360504,1,—,7
125,32,19360505,1,—,7
126,32,19360506,1,—,7
127,32,19360507,1,—,7
128,32,19360508,1,—,7
129,32,19360509,1,—,7
130,32,19360510,1,—,7
131,32,19360511,1,—,7
132,32,19360512,1,—,7
