,Stn,Datum,P,qP
141,32,19200521,765.0,0
142,32,19200522,764.5,0
143,32,19200523,764.5,0
144,32,19200524,764.5,0
145,32,19200525,764.0,0
146,32,19200526,764.0,0
147,32,19200527,763.5,0
148,32,19200528,763.5,0
149,32,19200529,763.5,0
150,32,19200530,764.0,0
151,32,19200531,764.0,0
152,32,19200601,764.0,0
153,32,19200602,764.0,0
154,32,19200603,764.0,0
155,32,19200604,764.0,0
156,32,19200605,764.0,0
157,32,19200606,764.0,0
158,32,19200607,764.0,0
159,32,19200608,764.5,0
160,32,19200609,764.5,0
161,32,19200610,764.5,0
162,32,19200611,764.5,0
163,32,19200612,764.5,0
164,32,19200613,764.5,0
165,32,19200614,765.0,0
166,32,19200615,765.0,0
167,32,19200616,765.0,0
168,32,19200617,765.0,0
169,32,19200618,765.0,0
170,32,19200619,764.0,0
171,32,19200620,764.0,0
172,32,19200621,764.0,0
173,32,19200622,764.0,0
174,32,19200623,764.0,0
175,32,19200624,765.0,0
176,32,19200625,765.0,0
177,32,19200626,765.0,0
178,32,19200627,765.0,0
179,32,19200628,765.0,0
180,32,19200629,765.0,0
181,32,19200630,765.0,0
182,32,19200701,765.0,0
183,32,19200702,765.0,0
184,32,19200703,765.0,0
185,32,19200704,765.0,0
186,32,19200705,765.0,0
187,32,19200706,766.0,0
188,32,19200707,766.0,0
189,32,19200708,766.0,0
190,32,19200709,766.0,0
191,32,19200710,766.0,0
192,32,19200711,766.0,0
193,32,19200712,766.0,0
194,32,19200713,766.0,0
195,32,19200714,766.0,0
196,32,19200715,765.0,0
197,32,19200716,765.0,0
198,32,19200717,765.0,0
199,32,19200718,764.5,0
200,32,19200719,764.5,0
201,32,19200720,764.5,0
202,32,19200721,764.5,0
203,32,19200722,764.5,0
204,32,19200723,764.5,0
205,32,19200724,764.5,0
206,32,19200725,765.0,0
207,32,19200726,765.0,0
208,32,19200727,766.0,0
209,32,19200728,766.0,0
210,32,19200729,766.0,0
211,32,19200730,766.0,0
212,32,19200731,766.0,0
213,32,19200801,766.0,0
214,32,19200802,766.0,0
215,32,19200803,766.0,0
216,32,19200804,766.5,0
217,32,19200805,766.5,0
218,32,19200806,766.0,0
219,32,19200807,766.0,0
220,32,19200808,765.0,0
221,32,19200809,764.5,0
222,32,19200810,764.5,0
223,32,19200811,764.5,0
224,32,19200812,765.0,0
225,32,19200813,765.0,0
226,32,19200814,765.0,0
227,32,19200815,765.0,0
228,32,19200816,765.0,0
229,32,19200817,765.0,0
230,32,19200818,765.0,0
231,32,19200819,765.0,0
232,32,19200820,765.5,0
233,32,19200821,765.1,0
234,32,19200822,765.5,0
235,32,19200823,765.5,0
236,32,19200824,765.5,0
237,32,19200825,766.0,0
238,32,19200826,766.0,0
239,32,19200827,766.0,0
240,32,19200828,766.0,0
241,32,19200829,766.0,0
242,32,19200830,766.0,0
243,32,19200831,766.0,0
244,32,19200901,766.0,0
245,32,19200902,766.0,0
246,32,19200903,766.0,0
247,32,19200904,766.0,0
248,32,19200905,766.0,0
249,32,19200906,766.0,0
250,32,19200907,765.5,0
251,32,19200908,765.5,0
252,32,19200909,766.0,0
253,32,19200910,766.5,0
254,32,19200911,766.5,0
255,32,19200912,766.0,0
256,32,19200913,765.0,0
257,32,19200914,764.0,0
258,32,19200915,764.5,0
259,32,19200916,764.0,0
260,32,19200917,764.0,0
261,32,19200918,763.5,0
262,32,19200919,763.5,0
263,32,19200920,763.5,0
264,32,19200921,763.5,0
265,32,19200922,764.0,0
266,32,19200923,764.0,0
267,32,19200924,764.0,0
268,32,19200925,764.5,0
269,32,19200926,764.0,0
270,32,19200927,765.0,0
271,32,19200928,765.0,0
272,32,19200929,766.0,0
273,32,19200930,766.0,0
274,32,19201001,767.0,0
275,32,19201002,767.0,0
276,32,19201003,766.0,0
277,32,19201004,766.0,0
278,32,19201005,766.0,0
279,32,19201006,765.0,0
280,32,19201007,765.0,0
281,32,19201008,765.0,0
282,32,19201009,764.0,0
283,32,19201010,763.5,0
284,32,19201011,763.5,0
285,32,19201012,763.5,0
286,32,19201013,764.0,0
287,32,19201014,764.0,0
288,32,19201015,763.5,0
289,32,19201016,763.5,0
290,32,19201017,763.5,0
291,32,19201018,763.5,0
292,32,19201019,764.0,0
293,32,19201020,764.0,0
294,32,19201021,764.0,0
295,32,19201022,763.5,0
296,32,19201023,763.5,0
297,32,19201024,763.5,0
298,32,19201025,763.5,0
299,32,19201026,763.0,0
300,32,19201027,763.0,0
301,32,19201028,763.0,0
302,32,19201029,763.0,0
303,32,19201030,763.5,0
304,32,19201031,764.0,0
305,32,19201101,764.5,0
306,32,19201102,764.0,0
307,32,19201103,764.0,0
308,32,19201104,762.5,0
309,32,19201105,762.0,0
310,32,19201106,763.0,0
311,32,19201107,764.0,0
312,32,19201108,763.0,0
313,32,19201109,764.0,0
314,32,19201110,765.0,0
315,32,19201111,764.5,0
316,32,19201112,764.5,0
317,32,19201113,766.0,0
318,32,19201114,765.0,0
319,32,19201115,765.0,0
320,32,19201116,765.0,0
321,32,19201117,764.0,0
322,32,19201118,765.0,0
323,32,19201119,764.5,0
324,32,19201120,764.0,0
325,32,19201121,764.5,0
326,32,19201122,764.5,0
327,32,19201123,765.0,0
328,32,19201124,765.0,0
329,32,19201125,764.5,0
330,32,19201126,766.0,0
331,32,19201127,765.5,0
332,32,19201128,765.0,0
333,32,19201129,765.0,0
334,32,19201130,764.0,0
335,32,19201201,765.0,0
336,32,19201202,764.0,0
337,32,19201203,764.5,0
338,32,19201204,764.0,0
339,32,19201205,765.0,0
340,32,19201206,763.5,0
341,32,19201207,764.0,0
342,32,19201208,764.5,0
343,32,19201209,765.0,0
344,32,19201210,764.5,0
345,32,19201211,764.5,0
346,32,19201212,766.0,0
347,32,19201213,766.0,0
348,32,19201214,765.0,0
349,32,19201215,764.5,0
350,32,19201216,765.0,0
351,32,19201217,765.0,0
352,32,19201218,765.0,0
353,32,19201219,766.5,0
354,32,19201220,766.0,0
355,32,19201221,765.5,0
356,32,19201222,765.5,0
357,32,19201223,764.5,0
358,32,19201224,763.0,0
359,32,19201225,765.0,0
360,32,19201226,765.5,0
361,32,19201227,764.5,0
362,32,19201228,764.5,0
363,32,19201229,765.0,0
364,32,19201230,766.0,0
365,32,19201231,765.5,0
