,Stn,Datum,Niveau,Rd,qRd
0,32,19300101,1,0,0
1,32,19300102,1,95,0
2,32,19300103,1,35,0
3,32,19300104,1,37,0
4,32,19300105,1,0,0
5,32,19300106,1,0,0
6,32,19300107,1,0,0
7,32,19300108,1,0,0
8,32,19300109,1,0,0
9,32,19300110,1,0,0
10,32,19300111,1,0,0
11,32,19300112,1,0,0
12,32,19300113,1,0,0
13,32,19300114,1,0,0
14,32,19300115,1,0,0
15,32,19300116,1,0,0
16,32,19300117,1,0,0
17,32,19300118,1,0,0
18,32,19300119,1,0,0
19,32,19300120,1,30,0
20,32,19300121,1,54,0
21,32,19300122,1,38,0
22,32,19300123,1,0,0
23,32,19300124,1,0,0
24,32,19300125,1,0,0
25,32,19300126,1,8,0
26,32,19300127,1,0,0
27,32,19300128,1,0,0
28,32,19300129,1,0,0
29,32,19300130,1,0,0
30,32,19300131,1,0,0
31,32,19300201,1,0,0
32,32,19300202,1,0,0
33,32,19300203,1,0,0
34,32,19300204,1,0,0
35,32,19300205,1,0,0
36,32,19300206,1,0,0
37,32,19300207,1,0,0
38,32,19300208,1,0,0
39,32,19300209,1,0,0
40,32,19300210,1,0,0
41,32,19300211,1,0,0
42,32,19300212,1,0,0
43,32,19300213,1,0,0
44,32,19300214,1,0,0
45,32,19300215,1,0,0
46,32,19300216,1,0,0
47,32,19300217,1,0,0
48,32,19300218,1,0,0
49,32,19300219,1,0,0
50,32,19300220,1,0,0
51,32,19300221,1,0,0
52,32,19300222,1,0,0
53,32,19300223,1,0,0
54,32,19300224,1,0,0
55,32,19300225,1,0,0
56,32,19300226,1,0,0
57,32,19300227,1,0,0
58,32,19300228,1,10,0
59,32,19300301,1,0,0
60,32,19300302,1,0,0
61,32,19300303,1,0,0
62,32,19300304,1,0,0
63,32,19300305,1,0,0
64,32,19300306,1,0,0
65,32,19300307,1,0,0
66,32,19300308,1,0,0
67,32,19300309,1,0,0
68,32,19300310,1,0,0
69,32,19300311,1,0,0
70,32,19300312,1,0,0
