,Stn,Datum,P,qP
79,32,19340321,766.0,0
80,32,19340322,766.0,0
81,32,19340323,766.0,0
82,32,19340324,765.0,0
83,32,19340325,765.0,0
84,32,19340326,764.5,0
85,32,19340327,765.0,0
86,32,19340328,765.0,0
87,32,19340329,765.0,0
88,32,19340330,765.5,0
89,32,19340331,765.5,0
90,32,19340401,764.0,0
91,32,19340402,764.0,0
92,32,19340403,764.0,0
93,32,19340404,764.5,0
94,32,19340405,764.0,0
95,32,19340406,766.0,0
96,32,19340407,765.5,0
97,32,19340408,765.0,0
98,32,19340409,765.0,0
99,32,19340410,765.0,0
100,32,19340411,763.0,0
101,32,19340412,763.0,0
102,32,19340413,763.0,0
103,32,19340414,765.0,0
104,32,19340415,766.0,0
105,32,19340416,766.0,0
106,32,19340417,767.0,0
107,32,19340418,767.0,0
108,32,19340419,766.5,0
109,32,19340420,766.0,0
110,32,19340421,765.0,0
111,32,19340422,765.0,0
112,32,19340423,765.0,0
113,32,19340424,765.0,0
114,32,19340425,766.5,0
115,32,19340426,766.5,0
116,32,19340427,766.0,0
117,32,19340428,765.5,0
118,32,19340429,765.5,0
119,32,19340430,765.5,0
120,32,19340501,765.0,0
121,32,19340502,764.5,0
122,32,19340503,764.5,0
123,32,19340504,766.5,0
124,32,19340505,765.5,0
125,32,19340506,764.5,0
126,32,19340507,764.5,0
127,32,19340508,764.0,0
128,32,19340509,759.0,0
129,32,19340510,759.0,0
130,32,19340511,759.0,0
131,32,19340512,758.5,0
132,32,19340513,759.0,0
133,32,19340514,760.0,0
134,32,19340515,761.0,0
135,32,19340516,761.5,0
136,32,19340517,760.0,0
137,32,19340518,759.0,0
138,32,19340519,759.0,0
139,32,19340520,759.0,0
140,32,19340521,759.0,0
141,32,19340522,758.5,0
142,32,19340523,758.5,0
143,32,19340524,755.0,0
144,32,19340525,755.0,0
145,32,19340526,756.5,0
146,32,19340527,756.5,0
147,32,19340528,756.5,0
148,32,19340529,759.0,0
149,32,19340530,759.0,0
150,32,19340531,758.5,0
151,32,19340601,759.0,0
152,32,19340602,758.5,0
153,32,19340603,759.0,0
154,32,19340604,759.0,0
155,32,19340605,759.0,0
156,32,19340606,758.5,0
157,32,19340607,759.0,0
158,32,19340608,759.0,0
159,32,19340609,759.0,0
160,32,19340610,760.0,0
161,32,19340611,760.0,0
162,32,19340612,759.0,0
163,32,19340613,761.5,0
164,32,19340614,759.0,0
165,32,19340615,761.0,0
166,32,19340616,761.0,0
167,32,19340617,761.0,0
168,32,19340618,761.0,0
169,32,19340619,760.0,0
170,32,19340620,761.0,0
171,32,19340621,760.0,0
172,32,19340622,761.0,0
173,32,19340623,761.5,0
174,32,19340624,761.5,0
175,32,19340625,759.5,0
176,32,19340626,759.9,0
177,32,19340627,761.2,0
178,32,19340628,762.5,0
179,32,19340629,769.5,0
180,32,19340630,769.5,0
181,32,19340701,759.5,0
182,32,19340702,759.5,0
183,32,19340703,762.5,0
184,32,19340704,760.5,0
185,32,19340705,760.0,0
186,32,19340706,759.0,0
187,32,19340707,761.5,0
188,32,19340708,759.0,0
189,32,19340709,758.5,0
190,32,19340710,760.0,0
191,32,19340711,761.0,0
192,32,19340712,761.5,0
193,32,19340713,760.5,0
194,32,19340714,760.5,0
195,32,19340715,763.0,0
196,32,19340716,763.0,0
197,32,19340717,762.0,0
198,32,19340718,759.5,0
199,32,19340719,761.0,0
200,32,19340720,758.0,0
201,32,19340721,760.0,0
202,32,19340722,760.0,0
203,32,19340723,758.5,0
204,32,19340724,759.0,0
205,32,19340725,760.5,0
206,32,19340726,760.0,0
207,32,19340727,759.5,0
208,32,19340728,758.5,0
209,32,19340729,760.0,0
210,32,19340730,762.0,0
211,32,19340731,759.5,0
212,32,19340801,760.0,0
213,32,19340802,761.0,0
214,32,19340803,760.5,0
215,32,19340804,760.0,0
216,32,19340805,761.5,0
217,32,19340806,760.0,0
218,32,19340807,760.5,0
219,32,19340808,761.0,0
220,32,19340809,760.5,0
221,32,19340810,760.5,0
222,32,19340811,762.0,0
223,32,19340812,762.0,0
224,32,19340813,762.0,0
225,32,19340814,759.0,0
226,32,19340815,762.0,0
227,32,19340816,762.0,0
228,32,19340817,762.5,0
229,32,19340818,762.0,0
230,32,19340819,761.5,0
231,32,19340820,758.0,0
232,32,19340821,758.5,0
233,32,19340822,759.0,0
234,32,19340823,758.5,0
235,32,19340824,759.5,0
236,32,19340825,758.5,0
237,32,19340826,762.5,0
238,32,19340827,760.5,0
239,32,19340828,757.5,0
240,32,19340829,758.0,0
241,32,19340830,759.0,0
242,32,19340831,758.5,0
243,32,19340901,758.5,0
244,32,19340902,759.0,0
245,32,19340903,760.0,0
246,32,19340904,760.0,0
247,32,19340905,758.5,0
248,32,19340906,758.0,0
249,32,19340907,759.0,0
250,32,19340908,759.5,0
251,32,19340909,760.0,0
252,32,19340910,760.0,0
253,32,19340911,760.0,0
254,32,19340912,758.0,0
255,32,19340913,759.0,0
256,32,19340914,759.0,0
257,32,19340915,759.0,0
258,32,19340916,758.5,0
259,32,19340917,759.0,0
260,32,19340918,758.0,0
261,32,19340919,759.0,0
262,32,19340920,759.5,0
263,32,19340921,757.5,0
264,32,19340922,759.5,0
265,32,19340923,759.5,0
266,32,19340924,759.5,0
267,32,19340925,757.5,0
268,32,19340926,758.0,0
269,32,19340927,759.0,0
270,32,19340928,755.5,0
271,32,19340929,758.5,0
272,32,19340930,757.0,0
273,32,19341001,757.5,0
274,32,19341002,758.0,0
275,32,19341003,759.0,0
276,32,19341004,760.5,0
277,32,19341005,760.0,0
278,32,19341006,760.5,0
279,32,19341007,760.0,0
280,32,19341008,760.0,0
281,32,19341009,759.0,0
282,32,19341010,758.5,0
283,32,19341011,759.0,0
284,32,19341012,757.0,0
285,32,19341013,756.5,0
286,32,19341014,757.0,0
287,32,19341015,758.0,0
288,32,19341016,760.0,0
289,32,19341017,760.0,0
290,32,19341018,757.5,0
291,32,19341019,759.5,0
292,32,19341020,758.0,0
293,32,19341021,758.5,0
294,32,19341022,758.5,0
295,32,19341023,758.5,0
296,32,19341024,758.5,0
297,32,19341025,760.0,0
298,32,19341026,760.0,0
299,32,19341027,760.0,0
300,32,19341028,760.5,0
301,32,19341029,762.0,0
302,32,19341030,761.5,0
303,32,19341031,760.0,0
304,32,19341101,760.0,0
305,32,19341102,759.0,0
306,32,19341103,758.5,0
307,32,19341104,758.5,0
308,32,19341105,758.5,0
309,32,19341106,758.5,0
310,32,19341107,758.0,0
311,32,19341108,758.5,0
312,32,19341109,758.5,0
313,32,19341110,759.5,0
314,32,19341111,759.5,0
315,32,19341112,758.0,0
316,32,19341113,758.5,0
317,32,19341114,758.0,0
318,32,19341115,759.0,0
319,32,19341116,758.0,0
320,32,19341117,759.0,0
321,32,19341118,758.0,0
322,32,19341119,758.0,0
323,32,19341120,757.0,0
324,32,19341121,756.0,0
325,32,19341122,757.0,0
326,32,19341123,758.0,0
327,32,19341124,757.0,0
328,32,19341125,758.0,0
329,32,19341126,757.0,0
330,32,19341127,756.0,0
331,32,19341128,756.0,0
332,32,19341129,757.0,0
333,32,19341130,759.0,0
334,32,19341201,759.0,0
335,32,19341202,759.0,0
336,32,19341203,760.0,0
337,32,19341204,760.0,0
338,32,19341205,759.0,0
339,32,19341206,760.0,0
340,32,19341207,759.0,0
341,32,19341208,759.0,0
342,32,19341209,760.0,0
343,32,19341210,760.0,0
344,32,19341211,758.5,0
345,32,19341212,760.0,0
346,32,19341213,760.0,0
347,32,19341214,761.0,0
348,32,19341215,759.0,0
349,32,19341216,760.0,0
350,32,19341217,760.0,0
351,32,19341218,761.0,0
352,32,19341219,762.0,0
353,32,19341220,760.0,0
354,32,19341221,762.0,0
355,32,19341222,760.0,0
356,32,19341223,760.0,0
357,32,19341224,762.0,0
358,32,19341225,762.0,0
359,32,19341226,761.0,0
360,32,19341227,761.0,0
361,32,19341228,760.5,0
362,32,19341229,760.0,0
363,32,19341230,760.0,0
364,32,19341231,761.0,0
