,Stn,Datum,P,qP
119,32,19300430,765.0,0
120,32,19300501,764.0,0
121,32,19300502,764.5,0
122,32,19300503,765.0,0
123,32,19300504,766.5,0
124,32,19300505,765.0,0
125,32,19300506,766.0,0
126,32,19300507,764.0,0
127,32,19300508,764.5,0
128,32,19300509,763.5,0
129,32,19300510,764.0,0
130,32,19300511,766.0,0
131,32,19300512,766.0,0
132,32,19300513,766.0,0
133,32,19300514,764.0,0
134,32,19300515,763.0,0
135,32,19300516,767.0,0
136,32,19300517,768.0,0
137,32,19300518,767.0,0
138,32,19300519,768.0,0
139,32,19300520,768.0,0
140,32,19300521,766.0,0
141,32,19300522,762.5,0
142,32,19300523,764.0,0
143,32,19300524,765.5,0
144,32,19300525,766.0,0
145,32,19300526,766.0,0
146,32,19300527,767.0,0
147,32,19300528,766.0,0
148,32,19300529,765.0,0
149,32,19300530,764.5,0
150,32,19300531,766.0,0
151,32,19300601,765.0,0
152,32,19300602,765.5,0
153,32,19300603,766.0,0
154,32,19300604,766.0,0
155,32,19300605,766.0,0
156,32,19300606,766.0,0
157,32,19300607,765.0,0
158,32,19300608,764.5,0
159,32,19300609,765.0,0
160,32,19300610,764.5,0
161,32,19300611,764.5,0
162,32,19300612,763.0,0
163,32,19300613,764.5,0
164,32,19300614,765.5,0
165,32,19300615,764.5,0
166,32,19300616,764.5,0
167,32,19300617,765.0,0
168,32,19300618,766.0,0
169,32,19300619,766.0,0
170,32,19300620,767.0,0
171,32,19300621,765.5,0
172,32,19300622,766.0,0
173,32,19300623,766.0,0
174,32,19300624,766.0,0
175,32,19300625,765.5,0
176,32,19300626,765.5,0
177,32,19300627,764.5,0
178,32,19300628,765.5,0
179,32,19300629,764.5,0
180,32,19300630,765.5,0
181,32,19300701,764.0,0
182,32,19300702,764.5,0
183,32,19300703,763.5,0
184,32,19300704,765.5,0
185,32,19300705,765.0,0
186,32,19300706,765.0,0
187,32,19300707,764.5,0
188,32,19300708,765.5,0
189,32,19300709,765.0,0
190,32,19300710,764.0,0
191,32,19300711,764.5,0
192,32,19300712,764.5,0
193,32,19300713,765.0,0
194,32,19300714,765.0,0
195,32,19300715,767.0,0
196,32,19300716,768.0,0
197,32,19300717,765.5,0
198,32,19300718,765.0,0
199,32,19300719,767.0,0
200,32,19300720,764.0,0
201,32,19300721,767.0,0
202,32,19300722,768.0,0
203,32,19300723,767.5,0
204,32,19300724,765.5,0
205,32,19300725,766.0,0
206,32,19300726,767.5,0
207,32,19300727,765.0,0
208,32,19300728,764.5,0
209,32,19300729,765.5,0
210,32,19300730,765.5,0
211,32,19300731,765.0,0
212,32,19300801,764.5,0
213,32,19300802,765.5,0
214,32,19300803,764.0,0
215,32,19300804,767.5,0
216,32,19300805,767.0,0
217,32,19300806,766.5,0
218,32,19300807,766.0,0
219,32,19300808,766.0,0
220,32,19300809,766.5,0
221,32,19300810,765.0,0
222,32,19300811,767.0,0
223,32,19300812,766.0,0
224,32,19300813,765.5,0
225,32,19300814,764.5,0
226,32,19300815,763.5,0
227,32,19300816,766.0,0
228,32,19300817,764.5,0
229,32,19300818,765.5,0
230,32,19300819,765.5,0
231,32,19300820,765.5,0
232,32,19300821,764.0,0
233,32,19300822,764.0,0
234,32,19300823,763.5,0
235,32,19300824,764.0,0
236,32,19300825,764.5,0
237,32,19300826,764.0,0
238,32,19300827,765.5,0
239,32,19300828,766.5,0
240,32,19300829,765.0,0
241,32,19300830,764.5,0
242,32,19300831,766.0,0
243,32,19300901,766.0,0
244,32,19300902,763.0,0
245,32,19300903,762.5,0
246,32,19300904,764.5,0
247,32,19300905,764.0,0
248,32,19300906,764.0,0
249,32,19300907,764.5,0
250,32,19300908,765.0,0
251,32,19300909,766.0,0
252,32,19300910,764.0,0
253,32,19300911,764.0,0
254,32,19300912,764.5,0
255,32,19300913,764.0,0
256,32,19300914,765.0,0
257,32,19300915,765.0,0
258,32,19300916,764.5,0
259,32,19300917,765.0,0
260,32,19300918,765.0,0
261,32,19300919,764.0,0
262,32,19300920,764.0,0
263,32,19300921,765.0,0
264,32,19300922,764.0,0
265,32,19300923,766.0,0
266,32,19300924,765.0,0
267,32,19300925,765.0,0
268,32,19300926,765.0,0
269,32,19300927,764.0,0
270,32,19300928,765.0,0
271,32,19300929,763.5,0
272,32,19300930,764.0,0
273,32,19301001,763.5,0
274,32,19301002,762.0,0
275,32,19301003,764.0,0
276,32,19301004,762.0,0
277,32,19301005,763.0,0
278,32,19301006,764.5,0
279,32,19301007,764.5,0
280,32,19301008,764.0,0
281,32,19301009,764.0,0
282,32,19301010,764.0,0
283,32,19301011,764.0,0
284,32,19301012,764.0,0
285,32,19301013,764.5,0
286,32,19301014,763.5,0
287,32,19301015,764.0,0
288,32,19301016,766.0,0
289,32,19301017,766.0,0
290,32,19301018,764.5,0
291,32,19301019,764.0,0
292,32,19301020,765.5,0
293,32,19301021,764.5,0
294,32,19301022,763.0,0
295,32,19301023,763.5,0
296,32,19301024,764.0,0
297,32,19301025,763.0,0
298,32,19301026,764.0,0
299,32,19301027,764.0,0
300,32,19301028,764.5,0
301,32,19301029,763.5,0
302,32,19301030,765.5,0
303,32,19301031,765.5,0
304,32,19301101,764.0,0
305,32,19301102,763.0,0
306,32,19301103,761.5,0
307,32,19301104,761.0,0
308,32,19301105,762.5,0
309,32,19301106,763.0,0
310,32,19301107,764.0,0
311,32,19301108,762.0,0
312,32,19301109,763.0,0
313,32,19301110,762.0,0
314,32,19301111,763.0,0
315,32,19301112,764.0,0
316,32,19301113,762.5,0
317,32,19301114,764.0,0
318,32,19301115,764.0,0
319,32,19301116,763.0,0
320,32,19301117,765.0,0
321,32,19301118,762.5,0
322,32,19301119,763.0,0
323,32,19301120,763.0,0
324,32,19301121,762.0,0
325,32,19301122,763.0,0
326,32,19301123,763.0,0
327,32,19301124,765.0,0
328,32,19301125,765.0,0
329,32,19301126,765.0,0
330,32,19301127,765.5,0
331,32,19301128,765.0,0
332,32,19301129,764.0,0
333,32,19301130,765.0,0
334,32,19301201,763.0,0
335,32,19301202,765.0,0
336,32,19301203,765.0,0
337,32,19301204,763.5,0
338,32,19301205,763.0,0
339,32,19301206,765.0,0
340,32,19301207,764.0,0
341,32,19301208,765.0,0
342,32,19301209,765.0,0
343,32,19301210,764.0,0
344,32,19301211,764.0,0
345,32,19301212,763.0,0
346,32,19301213,765.0,0
347,32,19301214,765.0,0
348,32,19301215,764.0,0
349,32,19301216,765.0,0
350,32,19301217,765.0,0
351,32,19301218,763.5,0
352,32,19301219,764.0,0
353,32,19301220,764.0,0
354,32,19301221,765.0,0
355,32,19301222,762.0,0
356,32,19301223,763.0,0
357,32,19301224,765.5,0
358,32,19301225,765.0,0
359,32,19301226,764.0,0
360,32,19301227,766.5,0
361,32,19301228,766.5,0
362,32,19301229,765.0,0
363,32,19301230,766.0,0
364,32,19301231,767.0,0
