,Stn,Datum,Niveau,Rd,qRd
0,32,19390101,1,—,7
1,32,19390102,1,—,7
2,32,19390103,1,—,7
3,32,19390104,1,—,7
4,32,19390105,1,—,7
5,32,19390106,1,—,7
6,32,19390107,1,—,7
7,32,19390108,1,—,7
8,32,19390109,1,—,7
9,32,19390110,1,—,7
10,32,19390111,1,—,7
11,32,19390112,1,—,7
12,32,19390113,1,—,7
13,32,19390114,1,—,7
14,32,19390115,1,—,7
15,32,19390116,1,—,7
16,32,19390117,1,—,7
17,32,19390118,1,—,7
18,32,19390119,1,—,7
19,32,19390120,1,—,7
20,32,19390121,1,—,7
21,32,19390122,1,—,7
22,32,19390123,1,—,7
23,32,19390124,1,—,7
24,32,19390125,1,—,7
25,32,19390126,1,—,7
26,32,19390127,1,—,7
27,32,19390128,1,—,7
28,32,19390129,1,—,7
29,32,19390130,1,—,7
30,32,19390131,1,—,7
31,32,19390201,1,—,7
32,32,19390202,1,—,7
33,32,19390203,1,—,7
34,32,19390204,1,—,7
35,32,19390205,1,—,7
36,32,19390206,1,—,7
37,32,19390207,1,—,7
38,32,19390208,1,—,7
39,32,19390209,1,—,7
40,32,19390210,1,—,7
41,32,19390211,1,—,7
42,32,19390212,1,—,7
43,32,19390213,1,—,7
44,32,19390214,1,—,7
45,32,19390215,1,—,7
46,32,19390216,1,—,7
47,32,19390217,1,—,7
48,32,19390218,1,—,7
49,32,19390219,1,—,7
50,32,19390220,1,—,7
51,32,19390221,1,—,7
52,32,19390222,1,—,7
53,32,19390223,1,—,7
54,32,19390224,1,—,7
55,32,19390225,1,—,7
56,32,19390226,1,—,7
57,32,19390227,1,—,7
58,32,19390228,1,—,7
59,32,19390301,1,—,7
60,32,19390302,1,—,7
61,32,19390303,1,—,7
62,32,19390304,1,—,7
63,32,19390305,1,—,7
64,32,19390306,1,—,7
65,32,19390307,1,—,7
66,32,19390308,1,—,7
67,32,19390309,1,—,7
68,32,19390310,1,—,7
69,32,19390311,1,—,7
70,32,19390312,1,—,7
71,32,19390313,1,—,7
72,32,19390314,1,—,7
73,32,19390315,1,—,7
74,32,19390316,1,—,7
75,32,19390317,1,—,7
76,32,19390318,1,—,7
77,32,19390319,1,—,7
78,32,19390320,1,—,7
79,32,19390321,1,—,7
80,32,19390322,1,—,7
81,32,19390323,1,—,7
82,32,19390324,1,—,7
83,32,19390325,1,—,7
84,32,19390326,1,—,7
85,32,19390327,1,—,7
86,32,19390328,1,—,7
87,32,19390329,1,—,7
88,32,19390330,1,—,7
89,32,19390331,1,—,7
90,32,19390401,1,0,0
91,32,19390402,1,0,0
92,32,19390403,1,0,0
93,32,19390404,1,0,0
94,32,19390405,1,0,0
95,32,19390406,1,0,0
96,32,19390407,1,0,0
97,32,19390408,1,0,0
98,32,19390409,1,0,0
99,32,19390410,1,0,0
100,32,19390411,1,0,0
101,32,19390412,1,23,0
102,32,19390413,1,0,0
103,32,19390414,1,0,0
104,32,19390415,1,0,0
105,32,19390416,1,0,0
106,32,19390417,1,0,0
107,32,19390418,1,0,0
108,32,19390419,1,0,0
109,32,19390420,1,0,0
110,32,19390421,1,0,0
111,32,19390422,1,0,0
112,32,19390423,1,0,0
113,32,19390424,1,0,0
114,32,19390425,1,0,0
115,32,19390426,1,0,0
116,32,19390427,1,0,0
117,32,19390428,1,0,0
118,32,19390429,1,0,0
119,32,19390430,1,0,0
120,32,19390501,1,0,0
121,32,19390502,1,0,0
122,32,19390503,1,0,0
123,32,19390504,1,0,0
124,32,19390505,1,0,0
125,32,19390506,1,0,0
126,32,19390507,1,0,0
127,32,19390508,1,0,0
128,32,19390509,1,0,0
129,32,19390510,1,0,0
130,32,19390511,1,0,0
131,32,19390512,1,0,0
132,32,19390513,1,0,0
133,32,19390514,1,0,0
134,32,19390515,1,0,0
135,32,19390516,1,0,0
136,32,19390517,1,0,0
137,32,19390518,1,0,0
138,32,19390519,1,0,0
139,32,19390520,1,0,0
140,32,19390521,1,0,0
141,32,19390522,1,0,0
142,32,19390523,1,0,0
143,32,19390524,1,0,0
144,32,19390525,1,0,0
