,Stn,Datum,Niveau,Rd,qRd
0,32,19280101,1,0,0
1,32,19280102,1,0,0
2,32,19280103,1,0,0
3,32,19280104,1,0,0
4,32,19280105,1,62,0
5,32,19280106,1,0,0
6,32,19280107,1,120,0
7,32,19280108,1,55,0
8,32,19280109,1,94,0
9,32,19280110,1,50,0
10,32,19280111,1,35,0
11,32,19280112,1,0,0
12,32,19280113,1,0,0
13,32,19280114,1,0,0
14,32,19280115,1,100,0
15,32,19280116,1,20,0
16,32,19280117,1,20,0
17,32,19280118,1,0,0
18,32,19280119,1,0,0
19,32,19280120,1,0,0
20,32,19280121,1,340,0
21,32,19280122,1,0,0
22,32,19280123,1,30,0
23,32,19280124,1,0,0
24,32,19280125,1,0,0
25,32,19280126,1,0,0
26,32,19280127,1,0,0
27,32,19280128,1,0,0
28,32,19280129,1,0,0
29,32,19280130,1,140,0
30,32,19280131,1,0,0
31,32,19280201,1,0,0
32,32,19280202,1,0,0
33,32,19280203,1,0,0
34,32,19280204,1,0,0
35,32,19280205,1,0,0
36,32,19280206,1,0,0
37,32,19280207,1,0,0
38,32,19280208,1,0,0
39,32,19280209,1,0,0
40,32,19280210,1,60,0
41,32,19280211,1,0,0
42,32,19280212,1,0,0
43,32,19280213,1,0,0
44,32,19280214,1,0,0
45,32,19280215,1,0,0
46,32,19280216,1,0,0
47,32,19280217,1,0,0
48,32,19280218,1,0,0
49,32,19280219,1,0,0
50,32,19280220,1,0,0
51,32,19280221,1,0,0
52,32,19280222,1,0,0
53,32,19280223,1,0,0
54,32,19280224,1,0,0
55,32,19280225,1,0,0
56,32,19280226,1,0,0
57,32,19280227,1,0,0
58,32,19280228,1,0,0
59,32,19280229,1,0,0
60,32,19280301,1,0,0
61,32,19280302,1,0,0
62,32,19280303,1,0,0
63,32,19280304,1,0,0
64,32,19280305,1,20,0
65,32,19280306,1,0,0
66,32,19280307,1,20,0
67,32,19280308,1,60,0
68,32,19280309,1,0,0
69,32,19280310,1,0,0
70,32,19280311,1,0,0
71,32,19280312,1,0,0
72,32,19280313,1,0,0
73,32,19280314,1,0,0
74,32,19280315,1,0,0
75,32,19280316,1,0,0
76,32,19280317,1,0,0
77,32,19280318,1,0,0
78,32,19280319,1,0,0
79,32,19280320,1,0,0
80,32,19280321,1,0,0
81,32,19280322,1,0,0
82,32,19280323,1,0,0
83,32,19280324,1,0,0
84,32,19280325,1,0,0
85,32,19280326,1,0,0
