,Stn,Datum,P,qP
143,32,19370524,759.5,0
144,32,19370525,760,0
145,32,19370526,760,0
146,32,19370527,760.5,0
147,32,19370528,760.5,0
148,32,19370529,760,0
149,32,19370530,760,0
150,32,19370531,760.5,0
151,32,19370601,762,0
152,32,19370602,759,0
153,32,19370603,760,0
154,32,19370604,762.5,0
155,32,19370605,762.5,0
156,32,19370606,760.5,0
157,32,19370607,759,0
158,32,19370608,759,0
159,32,19370609,762,0
160,32,19370610,762.5,0
161,32,19370611,763,0
162,32,19370612,762.5,0
163,32,19370613,760.5,0
164,32,19370614,760.5,0
165,32,19370615,762.5,0
166,32,19370616,762.5,0
167,32,19370617,759.5,0
168,32,19370618,759.5,0
169,32,19370619,760.5,0
170,32,19370620,760.5,0
171,32,19370621,762.5,0
172,32,19370622,762.5,0
173,32,19370623,763.5,0
174,32,19370624,763,0
175,32,19370625,762.5,0
176,32,19370626,762.5,0
177,32,19370627,760.5,0
178,32,19370628,760,0
179,32,19370629,760,0
180,32,19370630,762.5,0
181,32,19370701,763.5,0
182,32,19370702,763,0
183,32,19370703,762.5,0
184,32,19370704,761,0
185,32,19370705,760.5,0
186,32,19370706,761,0
187,32,19370707,761.5,0
188,32,19370708,761.5,0
189,32,19370709,762,0
190,32,19370710,762,0
191,32,19370711,762.5,0
192,32,19370712,762,0
193,32,19370713,762,0
194,32,19370714,761.5,0
195,32,19370715,762.5,0
196,32,19370716,761,0
197,32,19370717,761,0
198,32,19370718,762.5,0
199,32,19370719,761,0
200,32,19370720,761.5,0
201,32,19370721,761,0
202,32,19370722,761,0
203,32,19370723,761.5,0
204,32,19370724,759,0
205,32,19370725,760,0
206,32,19370726,760,0
207,32,19370727,760.5,0
208,32,19370728,761,0
209,32,19370729,762.5,0
210,32,19370730,762,0
211,32,19370731,762,0
212,32,19370801,762.5,0
213,32,19370802,762,0
214,32,19370803,762,0
215,32,19370804,760.5,0
216,32,19370805,760,0
217,32,19370806,761.5,0
218,32,19370807,761.5,0
219,32,19370808,762,0
220,32,19370809,762.5,0
221,32,19370810,762,0
222,32,19370811,761.5,0
223,32,19370812,761.5,0
224,32,19370813,761,0
225,32,19370814,759,0
226,32,19370815,760.5,0
227,32,19370816,760,0
228,32,19370817,759,0
229,32,19370818,760,0
230,32,19370819,759.5,0
231,32,19370820,759,0
232,32,19370821,759,0
233,32,19370822,760,0
234,32,19370823,759,0
235,32,19370824,759,0
236,32,19370825,759.5,0
237,32,19370826,759.5,0
238,32,19370827,760.5,0
239,32,19370828,760,0
240,32,19370829,760,0
241,32,19370830,759,0
242,32,19370831,—,7
243,32,19370901,759.5,0
244,32,19370902,759,0
245,32,19370903,759.5,0
246,32,19370904,760,0
247,32,19370905,760,0
248,32,19370906,759.5,0
249,32,19370907,759.5,0
250,32,19370908,758.5,0
251,32,19370909,761.5,0
252,32,19370910,761.5,0
253,32,19370911,761,0
254,32,19370912,761.5,0
255,32,19370913,761,0
256,32,19370914,759.5,0
257,32,19370915,760,0
258,32,19370916,760.5,0
259,32,19370917,759,0
260,32,19370918,759,0
261,32,19370919,759.5,0
262,32,19370920,761,0
263,32,19370921,761.5,0
264,32,19370922,762.5,0
265,32,19370923,760,0
266,32,19370924,760.5,0
267,32,19370925,760,0
268,32,19370926,761.5,0
269,32,19370927,761.5,0
270,32,19370928,760.5,0
271,32,19370929,759.5,0
272,32,19370930,759.5,0
273,32,19371001,760.5,0
274,32,19371002,759.5,0
275,32,19371003,759.5,0
276,32,19371004,759,0
277,32,19371005,760,0
278,32,19371006,759,0
279,32,19371007,759.5,0
280,32,19371008,759.5,0
281,32,19371009,759,0
282,32,19371010,760,0
283,32,19371011,759.5,0
284,32,19371012,759,0
285,32,19371013,760,0
286,32,19371014,760,0
287,32,19371015,759.5,0
288,32,19371016,759.5,0
289,32,19371017,759,0
290,32,19371018,759.5,0
291,32,19371019,760.5,0
292,32,19371020,759,0
293,32,19371021,759,0
294,32,19371022,760.5,0
295,32,19371023,760,0
296,32,19371024,760,0
297,32,19371025,760.5,0
298,32,19371026,759,0
299,32,19371027,759,0
300,32,19371028,759,0
301,32,19371029,759.5,0
302,32,19371030,759,0
303,32,19371031,760,0
304,32,19371101,760,0
305,32,19371102,760,0
306,32,19371103,759.5,0
307,32,19371104,759.5,0
308,32,19371105,759,0
309,32,19371106,760,0
310,32,19371107,760,0
311,32,19371108,760.5,0
312,32,19371109,759.5,0
313,32,19371110,759,0
314,32,19371111,760,0
315,32,19371112,760,0
316,32,19371113,758.5,0
317,32,19371114,759,0
318,32,19371115,757,0
319,32,19371116,759,0
320,32,19371117,759,0
321,32,19371118,760.5,0
322,32,19371119,760,0
323,32,19371120,759.5,0
324,32,19371121,759,0
325,32,19371122,760,0
326,32,19371123,759,0
327,32,19371124,759,0
328,32,19371125,759,0
329,32,19371126,757.5,0
330,32,19371127,759,0
331,32,19371128,759,0
332,32,19371129,759,0
333,32,19371130,760,0
334,32,19371201,759,0
335,32,19371202,760,0
336,32,19371203,759,0
337,32,19371204,757,0
338,32,19371205,757,0
339,32,19371206,758,0
340,32,19371207,759.5,0
341,32,19371208,759.5,0
342,32,19371209,759.5,0
343,32,19371210,758.5,0
344,32,19371211,758.5,0
345,32,19371212,758.5,0
346,32,19371213,760.5,0
347,32,19371214,760.5,0
348,32,19371215,760.5,0
349,32,19371216,760,0
350,32,19371217,760,0
351,32,19371218,760.5,0
352,32,19371219,760.5,0
353,32,19371220,762,0
354,32,19371221,761.5,0
355,32,19371222,761.5,0
356,32,19371223,761,0
357,32,19371224,760.5,0
358,32,19371225,760.5,0
359,32,19371226,760.5,0
360,32,19371227,760.5,0
361,32,19371228,760,0
362,32,19371229,760.5,0
363,32,19371230,760,0
364,32,19371231,760,0
