"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19370101, 0800, "O"   , 00, //////,      7, //////, //////, 00, //////////////, 07,     10, 00,    265, 00,     81, 00,    208, 00,    241, 00, //////,  75890, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370101, 1300, "NO"  , 00, //////,      8, //////, //////, 00, //////////////, 07,      9, 00,    267, 00,     75, 00,    196, 00,    235, 00, //////,  75770, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370101, 1800, "NNO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      6, 00,    256, 00,     81, 00,    197, 00,    232, 00, //////,  75740, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    219, 00, //////, //////,    298, 00
78989, 19370102, 0800, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      7, 00,    253, 00,     93, 00,    224, 00,    245, 00, //////,  75960, //////, 00,      4, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370102, 1300, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      6, 00,    285, 00,     73, 00,    212, 00,    249, 00, //////,  75760, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370102, 1800, "O"   , 00, //////,      6, //////, //////, 00, //////////////, 07,      3, 00,    249, 00,     88, 00,    207, 00,    235, 00, //////,  75720, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    229, 00, //////, //////,    304, 00
78989, 19370103, 0800, "O"   , 00, //////,      6, //////, //////, 00, //////////////, 07,      5, 00,    265, 00,     79, 00,    204, 00,    239, 00, //////,  75870, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19370103, 1300, "ZO"  , 00, //////,      7, //////, //////, 00, //////////////, 07,      8, 00,    266, 00,     65, 00,    168, 00,    220, 00, //////,  75790, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
