"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19440101, 0800, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      3, 00,    274, 00,     80, 00,    220, 00,    247, 00, //////,  76280, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440101, 1400, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      8, 00,    300, 00,     62, 00,    199, 00,    243, 00, //////,  76060, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440101, 1800, "O"   , 00, //////,      5, //////, //////, 00, //////////////, 07,      8, 00,    264, 00,     74, 00,    192, 00,    229, 00, //////,  76010, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    236, 00, //////, //////,    310, 00
78989, 19440102, 0800, "ZO"  , 00, //////,      2, //////, //////, 00, //////////////, 07,      4, 00,    270, 00,     77, 00,    207, 00,    239, 00, //////,  76260, //////, 00,      3, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440102, 1400, "OZO" , 00, //////,      4, //////, //////, 00, //////////////, 07,      3, 00,    296, 00,     62, 00,    194, 00,    239, 00, //////,  76060, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440102, 1800, "O"   , 00, //////,      3, //////, //////, 00, //////////////, 07,      2, 00,    262, 00,     75, 00,    191, 00,    228, 00, //////,  76020, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    312, 00
78989, 19440103, 0800, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      7, 00,    268, 00,     79, 00,    208, 00,    239, 00, //////,  76300, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440103, 1400, "OZO" , 00, //////,      7, //////, //////, 00, //////////////, 07,      8, 00,    304, 00,     57, 00,    186, 00,    237, 00, //////,  76180, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440103, 1800, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      2, 00,    266, 00,     77, 00,    202, 00,    235, 00, //////,  76130, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    239, 00, //////, //////,    315, 00
78989, 19440104, 0800, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      5, 00,    270, 00,     76, 00,    203, 00,    237, 00, //////,  76260, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440104, 1400, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      6, 00,    302, 00,     60, 00,    193, 00,    240, 00, //////,  76130, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440104, 1800, "ZO"  , 00, //////,      4, //////, //////, 00, //////////////, 07,      4, 00,    268, 00,     69, 00,    183, 00,    225, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    239, 00, //////, //////,    313, 00
78989, 19440105, 0800, "ZO"  , 00, //////,      2, //////, //////, 00, //////////////, 07,      1, 00,    266, 00,     77, 00,    202, 00,    235, 00, //////,  76180, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440105, 1400, "ZO"  , 00, //////,      3, //////, //////, 00, //////////////, 07,      1, 00,    312, 00,     54, 00,    186, 00,    239, 00, //////,  76020, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440105, 1800, "OZO" , 00, //////,      2, //////, //////, 00, //////////////, 07,      2, 00,    266, 00,     77, 00,    202, 00,    235, 00, //////,  75900, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440105, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    240, 00, //////, //////,    316, 00
78989, 19440106, 0800, "OZO" , 00, //////,      4, //////, //////, 00, //////////////, 07,      7, 00,    270, 00,     71, 00,    189, 00,    235, 00, //////,  76170, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440106, 1400, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      8, 00,    302, 00,     54, 00,    173, 00,    229, 00, //////,  76050, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440106, 1800, "O"   , 00, //////,      6, //////, //////, 00, //////////////, 07,      1, 00,    258, 00,     81, 00,    202, 00,    233, 00, //////,  75940, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440106, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    249, 00, //////, //////,    320, 00
78989, 19440107, 0800, "OZO" , 00, //////,      9, //////, //////, 00, //////////////, 07,      2, 00,    271, 00,     77, 00,    206, 00,    229, 00, //////,  76200, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440107, 1400, "OZO" , 00, //////,      4, //////, //////, 00, //////////////, 07,      5, 00,    295, 00,     60, 00,    187, 00,    235, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440107, 1800, "O"   , 00, //////,      7, //////, //////, 00, //////////////, 07,      8, 00,    264, 00,     68, 00,    175, 00,    219, 00, //////,  76030, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440107, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    255, 00, //////, //////,    312, 00
78989, 19440108, 0800, "OZO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      2, 00,    270, 00,     77, 00,    207, 00,    239, 00, //////,  76180, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440108, 1400, "ONO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      6, 00,    287, 00,     68, 00,    202, 00,    241, 00, //////,  76100, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440108, 1800, "O"   , 00, //////,      5, //////, //////, 00, //////////////, 07,      6, 00,    259, 00,     82, 00,    205, 00,    235, 00, //////,  76050, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440108, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    257, 00, //////, //////,    311, 00
78989, 19440109, 0800, "OZO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      9, 00,    279, 00,     74, 00,    210, 00,    243, 00, //////,  76220, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440109, 1400, "OZO" , 00, //////,     10, //////, //////, 00, //////////////, 07,     10, 00,    286, 00,     70, 00,    206, 00,    243, 00, //////,  76150, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440109, 1800, "O"   , 00, //////,     11, //////, //////, 00, //////////////, 07,      4, 00,    270, 00,     75, 00,    200, 00,    235, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440109, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    266, 00, //////, //////,    305, 00
78989, 19440110, 0800, "OZO" , 00, //////,     10, //////, //////, 00, //////////////, 07,      6, 00,    272, 00,     73, 00,    199, 00,    235, 00, //////,  76340, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440110, 1400, "OZO" , 00, //////,     12, //////, //////, 00, //////////////, 07,      7, 00,    291, 00,     61, 00,    184, 00,    232, 00, //////,  76190, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440110, 1800, "O"   , 00, //////,      9, //////, //////, 00, //////////////, 07,      6, 00,    268, 00,     76, 00,    201, 00,    235, 00, //////,  76180, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440110, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    258, 00, //////, //////,    306, 00
78989, 19440111, 0800, "O"   , 00, //////,      7, //////, //////, 00, //////////////, 07,      8, 00,    266, 00,     81, 00,    213, 00,    241, 00, //////,  76540, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440111, 1400, "O"   , 00, //////,     10, //////, //////, 00, //////////////, 07,      6, 00,    296, 00,     61, 00,    190, 00,    237, 00, //////,  76360, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440111, 1800, "OZO" , 00, //////,     11, //////, //////, 00, //////////////, 07,      5, 00,    271, 00,     73, 00,    197, 00,    234, 00, //////,  76280, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440111, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    254, 00, //////, //////,    302, 00
78989, 19440112, 0800, "ZO"  , 00, //////,      3, //////, //////, 00, //////////////, 07,     10, 00,    229, 00,     85, 00,    179, 00,    211, 00, //////,  76530, //////, 00,      8, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440112, 1400, "OZO" , 00, //////,      9, //////, //////, 00, //////////////, 07,     10, 00,    273, 00,     70, 00,    191, 00,    231, 00, //////,  76320, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440112, 1800, "ONO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      6, 00,    242, 00,     91, 00,    207, 00,    231, 00, //////,  76250, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440112, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    217, 00, //////, //////,    305, 00
78989, 19440113, 0800, "ZO"  , 00, //////,      7, //////, //////, 00, //////////////, 07,      6, 00,    265, 00,     74, 00,    192, 00,    229, 00, //////,  76410, //////, 00,     20, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440113, 1400, "ZO"  , 00, //////,      7, //////, //////, 00, //////////////, 07,      6, 00,    292, 00,     64, 00,    196, 00,    239, 00, //////,  76240, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440113, 1800, "OZO" , 00, //////,      3, //////, //////, 00, //////////////, 07,      4, 00,    266, 00,     72, 00,    188, 00,    227, 00, //////,  76200, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440113, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    221, 00, //////, //////,    302, 00
78989, 19440114, 0800, "OZO" , 00, //////,      6, //////, //////, 00, //////////////, 07,      3, 00,    269, 00,     71, 00,    188, 00,    228, 00, //////,  76430, //////, 00,      3, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440114, 1400, "OZO" , 00, //////,      8, //////, //////, 00, //////////////, 07,      1, 00,    293, 00,     64, 00,    196, 00,    216, 00, //////,  76300, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440114, 1800, "OZO" , 00, //////,      8, //////, //////, 00, //////////////, 07,      2, 00,    265, 00,     72, 00,    188, 00,    227, 00, //////,  76210, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19440114, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    218, 00, //////, //////,    301, 00
78989, 19440115, 0800, "OZO" , 00, //////,      5, //////, //////, 00, //////////////, 07,      3, 00,    265, 00,     67, 00,    174, 00,    219, 00, //////,  76370, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
