"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19110101, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    268, 00,     74, 00,    193, 00,    234, 00, //////,  76450, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110101, 1400, "OZO" , 00,      4, //////, //////, //////, 00, //////////////, 07,      5, 00,    288, 00,     79, 00,    233, 00,    260, 00, //////,  76380, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110101, 1800, "OZO" , 00,      3, //////, //////, //////, 00, //////////////, 07,      6, 00,    270, 00,     78, 00,    206, 00,    242, 00, //////,  76300, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    240, 00, //////, //////,    290, 00
78989, 19110102, 0800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      3, 00,    268, 00,     74, 00,    193, 00,    234, 00, //////,  76500, //////, 00,      5, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110102, 1400, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    278, 00,     73, 00,    202, 00,    242, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110102, 1800, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      5, 00,    268, 00,     71, 00,    185, 00,    230, 00, //////,  76340, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    240, 00, //////, //////,    292, 00
78989, 19110103, 0800, "ONO" , 00,      4, //////, //////, //////, 00, //////////////, 07,      8, 00,    260, 00,     72, 00,    179, 00,    224, 00, //////,  76450, //////, 00,     28, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19110103, 1400, "O"   , 00,      3, //////, //////, //////, 00, //////////////, 07,      4, 00,    284, 00,     72, 00,    206, 00,    246, 00, //////,  76400, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
