"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19320101, 0730, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      4, 00,    260, 00,     76, 00,    190, 00,    230, 00, //////,  76022, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320101, 1300, "O"   , 00, //////, //////, //////,      6, 00, //////////////, 07,      2, 00,    290, 00,     71, 00,    211, 00,    250, 00, //////,  75921, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320101, 1745, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      4, 00,    258, 00,     78, 00,    192, 00,    230, 00, //////,  75794, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    230, 00, //////, //////,    290, 00
78989, 19320102, 0730, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      2, 00,    262, 00,     77, 00,    195, 00,    233, 00, //////,  76099, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320102, 1300, "O"   , 00, //////, //////, //////,      5, 00, //////////////, 07,      1, 00,    296, 00,     70, 00,    215, 00,    254, 00, //////,  75972, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320102, 1745, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      3, 00,    260, 00,     76, 00,    190, 00,    230, 00, //////,  75845, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    232, 00, //////, //////,    298, 00
78989, 19320103, 0730, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      2, 00,    260, 00,     77, 00,    192, 00,    231, 00, //////,  76022, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320103, 1300, "O"   , 00, //////, //////, //////,      5, 00, //////////////, 07,      1, 00,    290, 00,     71, 00,    211, 00,    250, 00, //////,  75921, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320103, 1745, "O"   , 00, //////, //////, //////,      4, 00, //////////////, 07,      4, 00,    260, 00,     76, 00,    190, 00,    230, 00, //////,  75819, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19320103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    234, 00, //////, //////,    292, 00
78989, 19320104, 0730, "O"   , 00, //////, //////, //////, //////, 07, //////////////, 07,      2, 00,    264, 00,     77, 00,    196, 00,    234, 00, //////,  76073, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
