"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19360101, 0800, "ZO"  , 00, //////, //////,     35, //////, 00, //////////////, 07,      3, 00,    262, 00,     75, 00,    189, 00,    230, 00, //////,  76250, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360101, 1300, "O"   , 00, //////, //////,     40, //////, 00, //////////////, 07,      4, 00,    278, 00,     66, 00,    183, 00,    232, 00, //////,  76130, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360101, 1800, "O"   , 00, //////, //////,     32, //////, 00, //////////////, 07,      3, 00,    258, 00,     75, 00,    184, 00,    226, 00, //////,  76080, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    241, 00, //////, //////,    290, 00
78989, 19360102, 0800, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      2, 00,    259, 00,     78, 00,    193, 00,    231, 00, //////,  76260, //////, 00,     16, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360102, 1300, "ZO"  , 00, //////, //////,     34, //////, 00, //////////////, 07,      4, 00,    273, 00,     70, 00,    188, 00,    233, 00, //////,  76110, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360102, 1800, "O"   , 00, //////, //////,     28, //////, 00, //////////////, 07,      3, 00,    259, 00,     69, 00,    171, 00,    219, 00, //////,  76030, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    222, 00, //////, //////,    288, 00
78989, 19360103, 0800, "O"   , 00, //////, //////,     20, //////, 00, //////////////, 07,      3, 00,    259, 00,     73, 00,    182, 00,    225, 00, //////,  76190, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360103, 1300, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      4, 00,    277, 00,     70, 00,    193, 00,    237, 00, //////,  76060, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360103, 1800, "O"   , 00, //////, //////,     26, //////, 00, //////////////, 07,      3, 00,    249, 00,     79, 00,    184, 00,    223, 00, //////,  75970, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    222, 00, //////, //////,    293, 00
78989, 19360104, 0800, "O"   , 00, //////, //////,     32, //////, 00, //////////////, 07,      4, 00,    260, 00,     82, 00,    204, 00,    237, 00, //////,  76130, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360104, 1300, "O"   , 00, //////, //////,     34, //////, 00, //////////////, 07,      5, 00,    265, 00,     79, 00,    204, 00,    239, 00, //////,  76020, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360104, 1800, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      3, 00,    249, 00,     77, 00,    180, 00,    221, 00, //////,  75950, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360104, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    236, 00, //////, //////,    280, 00
78989, 19360105, 0800, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      2, 00,    261, 00,     78, 00,    195, 00,    233, 00, //////,  76190, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360105, 1300, "O"   , 00, //////, //////,     35, //////, 00, //////////////, 07,      2, 00,    276, 00,     63, 00,    171, 00,    225, 00, //////,  76090, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19360105, 1800, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      3, 00,    250, 00,     81, 00,    191, 00,    227, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
