"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19340101, 0800, "O"   , 00, //////, //////,     11, //////, 00, //////////////, 07,      2, 00,    246, 00,     81, 00,    186, 00,    223, 00, //////,  76180, //////, 00,      7, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340101, 1300, "O"   , 00, //////, //////,     15, //////, 00, //////////////, 07,      9, 00,    262, 00,     77, 00,    193, 00,    232, 00, //////,  76110, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340101, 1800, "O"   , 00, //////, //////,     16, //////, 00, //////////////, 07,      5, 00,    242, 00,     85, 00,    190, 00,    224, 00, //////,  76030, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    234, 00, //////, //////,    282, 00
78989, 19340102, 0800, "ZO"  , 00, //////, //////,     13, //////, 00, //////////////, 07,      3, 00,    250, 00,     79, 00,    185, 00,    224, 00, //////,  76150, //////, 00,     37, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340102, 1300, "ZO"  , 00, //////, //////,     16, //////, 00, //////////////, 07,      4, 00,    268, 00,     72, 00,    189, 00,    232, 00, //////,  76020, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340102, 1800, "O"   , 00, //////, //////,     15, //////, 00, //////////////, 07,      2, 00,    252, 00,     83, 00,    197, 00,    231, 00, //////,  75980, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    283, 00
78989, 19340103, 0800, "O"   , 00, //////, //////,     12, //////, 00, //////////////, 07,      3, 00,    250, 00,     87, 00,    206, 00,    235, 00, //////,  76120, //////, 00,      3, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340103, 1300, "N"   , 00, //////, //////,     16, //////, 00, //////////////, 07,      5, 00,    275, 00,     61, 00,    166, 00,    222, 00, //////,  75960, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340103, 1800, "N"   , 00, //////, //////,     19, //////, 00, //////////////, 07,      2, 00,    247, 00,     77, 00,    176, 00,    218, 00, //////,  75980, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19340103, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    239, 00, //////, //////,    300, 00
78989, 19340104, 0800, "NO"  , 00, //////, //////,      7, //////, 00, //////////////, 07,      2, 00,    259, 00,     79, 00,    197, 00,    233, 00, //////,  76120, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
