"Stn",  "Datum", "Tijd", "DD","¢",   "FK",   "FF",  "FF1",  "FF2","¢",           "WW","¢",    "N","¢",    "T","¢",    "U","¢",   "EE","¢",   "Tw","¢",    "P",   "Pt",  "Pt1","¢",   "Rd",                     "Dr","¢",   "EV","¢",  "Trn",  "Tin",   "Tn","¢",  "Trx",  "Tix",   "Tx","¢"
78989, 19350101, 0800, "O"   , 00, //////, //////,     35, //////, 00, //////////////, 07,      4, 00,    260, 00,     92, 00,    229, 00,    250, 00, //////,  76150, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350101, 1300, "O"   , 00, //////, //////,     59, //////, 00, //////////////, 07,      6, 00,    276, 00,     70, 00,    192, 00,    236, 00, //////,  75990, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350101, 1800, "O"   , 00, //////, //////,     46, //////, 00, //////////////, 07,      4, 00,    260, 00,     92, 00,    229, 00,    250, 00, //////,  75920, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350101, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    235, 00, //////, //////,    295, 00
78989, 19350102, 0800, "O"   , 00, //////, //////,     34, //////, 00, //////////////, 07,      5, 00,    264, 00,     82, 00,    211, 00,    242, 00, //////,  76150, //////, 00,      0, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350102, 1300, "O"   , 00, //////, //////,     38, //////, 00, //////////////, 07,      8, 00,    284, 00,     73, 00,    210, 00,    248, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350102, 1800, "O"   , 00, //////, //////,     30, //////, 00, //////////////, 07,      2, 00,    260, 00,     82, 00,    204, 00,    237, 00, //////,  75970, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350102, 2400, //////, 07, //////, //////, //////, //////, 07, //////////////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, 07, //////, //////, //////, 07, //////, ////////////////////////, 07, //////, 07, //////, //////,    243, 00, //////, //////,    294, 00
78989, 19350103, 0800, "O"   , 00, //////, //////,     32, //////, 00, //////////////, 07,     10, 00,    248, 00,     87, 00,    203, 00,    233, 00, //////,  76180, //////, 00,     12, ////////////////////////, 00, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
78989, 19350103, 1300, "O"   , 00, //////, //////,     36, //////, 00, //////////////, 07,      6, 00,    284, 00,     80, 00,    229, 00,    257, 00, //////,  76040, //////, 00, //////, ////////////////////////, 07, //////, 07, //////, //////, //////, 07, //////, //////, //////, 07
