,Stn,Datum,Niveau,Rd,qRd
0,73,19460101,1,0,0
1,73,19460102,1,6,0
2,73,19460103,1,0,0
3,73,19460104,1,0,0
4,73,19460105,1,0,0
5,73,19460106,1,21,0
6,73,19460107,1,0,0
7,73,19460108,1,8,0
8,73,19460109,1,0,0
9,73,19460110,1,8,0
10,73,19460111,1,0,0
11,73,19460112,1,0,0
12,73,19460113,1,0,0
13,73,19460114,1,10,0
14,73,19460115,1,0,0
15,73,19460116,1,15,0
16,73,19460117,1,45,0
17,73,19460118,1,0,0
18,73,19460119,1,0,0
19,73,19460120,1,0,0
20,73,19460121,1,0,0
21,73,19460122,1,0,0
22,73,19460123,1,0,0
23,73,19460124,1,0,0
24,73,19460125,1,0,0
25,73,19460126,1,0,0
26,73,19460127,1,0,0
27,73,19460128,1,9,0
28,73,19460129,1,0,0
29,73,19460130,1,23,0
30,73,19460131,1,21,0
31,73,19460201,1,0,0
32,73,19460202,1,0,0
33,73,19460203,1,0,0
34,73,19460204,1,68,0
35,73,19460205,1,132,0
36,73,19460206,1,9,0
37,73,19460207,1,0,0
38,73,19460208,1,0,0
39,73,19460209,1,0,0
40,73,19460210,1,0,0
41,73,19460211,1,0,0
42,73,19460212,1,0,0
43,73,19460213,1,61,0
44,73,19460214,1,0,0
45,73,19460215,1,0,0
46,73,19460216,1,26,0
47,73,19460217,1,23,0
48,73,19460218,1,39,0
49,73,19460219,1,0,0
50,73,19460220,1,0,0
51,73,19460221,1,0,0
52,73,19460222,1,0,0
53,73,19460223,1,0,0
54,73,19460224,1,0,0
55,73,19460225,1,0,0
56,73,19460226,1,0,0
57,73,19460227,1,0,0
58,73,19460228,1,0,0
59,73,19460301,1,36,0
60,73,19460302,1,0,0
61,73,19460303,1,30,0
62,73,19460304,1,0,0
63,73,19460305,1,0,0
64,73,19460306,1,0,0
65,73,19460307,1,29,0
66,73,19460308,1,0,0
67,73,19460309,1,0,0
68,73,19460310,1,0,0
69,73,19460311,1,0,0
70,73,19460312,1,0,0
71,73,19460313,1,0,0
72,73,19460314,1,35,0
73,73,19460315,1,0,0
74,73,19460316,1,0,0
75,73,19460317,1,0,0
76,73,19460318,1,0,0
77,73,19460319,1,0,0
78,73,19460320,1,0,0
79,73,19460321,1,0,0
80,73,19460322,1,0,0
81,73,19460323,1,0,0
82,73,19460324,1,0,0
83,73,19460325,1,46,0
84,73,19460326,1,0,0
85,73,19460327,1,0,0
86,73,19460328,1,12,0
87,73,19460329,1,0,0
88,73,19460330,1,0,0
89,73,19460331,1,8,0
90,73,19460401,1,329,0
91,73,19460402,1,0,0
92,73,19460403,1,0,0
93,73,19460404,1,0,0
94,73,19460405,1,0,0
95,73,19460406,1,0,0
96,73,19460407,1,0,0
97,73,19460408,1,0,0
98,73,19460409,1,0,0
99,73,19460410,1,0,0
100,73,19460411,1,0,0
101,73,19460412,1,0,0
102,73,19460413,1,0,0
103,73,19460414,1,0,0
104,73,19460415,1,12,0
105,73,19460416,1,0,0
106,73,19460417,1,0,0
107,73,19460418,1,0,0
108,73,19460419,1,0,0
109,73,19460420,1,39,0
110,73,19460421,1,0,0
111,73,19460422,1,0,0
112,73,19460423,1,0,0
113,73,19460424,1,0,0
114,73,19460425,1,0,0
115,73,19460426,1,0,0
116,73,19460427,1,0,0
117,73,19460428,1,0,0
118,73,19460429,1,332,0
119,73,19460430,1,0,0
120,73,19460501,1,24,0
121,73,19460502,1,30,0
122,73,19460503,1,0,0
123,73,19460504,1,0,0
124,73,19460505,1,0,0
125,73,19460506,1,0,0
126,73,19460507,1,0,0
127,73,19460508,1,0,0
128,73,19460509,1,0,0
129,73,19460510,1,0,0
130,73,19460511,1,0,0
131,73,19460512,1,0,0
132,73,19460513,1,5,0
133,73,19460514,1,0,0
134,73,19460515,1,0,0
135,73,19460516,1,0,0
136,73,19460517,1,0,0
137,73,19460518,1,0,0
138,73,19460519,1,0,0
139,73,19460520,1,0,0
140,73,19460521,1,0,0
141,73,19460522,1,0,0
142,73,19460523,1,0,0
143,73,19460524,1,34,0
144,73,19460525,1,0,0
145,73,19460526,1,48,0
146,73,19460527,1,0,0
147,73,19460528,1,0,0
148,73,19460529,1,0,0
149,73,19460530,1,0,0
150,73,19460531,1,0,0
151,73,19460601,1,0,0
152,73,19460602,1,0,0
153,73,19460603,1,0,0
154,73,19460604,1,0,0
155,73,19460605,1,0,0
156,73,19460606,1,270,0
157,73,19460607,1,53,0
158,73,19460608,1,0,0
159,73,19460609,1,0,0
160,73,19460610,1,0,0
161,73,19460611,1,0,0
162,73,19460612,1,0,0
163,73,19460613,1,29,0
164,73,19460614,1,0,0
165,73,19460615,1,0,0
166,73,19460616,1,53,0
167,73,19460617,1,27,0
168,73,19460618,1,0,0
169,73,19460619,1,0,0
170,73,19460620,1,0,0
171,73,19460621,1,0,0
172,73,19460622,1,0,0
173,73,19460623,1,0,0
174,73,19460624,1,0,0
175,73,19460625,1,0,0
176,73,19460626,1,0,0
177,73,19460627,1,53,0
178,73,19460628,1,22,0
179,73,19460629,1,0,0
180,73,19460630,1,0,0
181,73,19460701,1,0,0
182,73,19460702,1,0,0
183,73,19460703,1,0,0
184,73,19460704,1,0,0
185,73,19460705,1,0,0
186,73,19460706,1,0,0
187,73,19460707,1,0,0
188,73,19460708,1,35,0
189,73,19460709,1,0,0
190,73,19460710,1,0,0
191,73,19460711,1,0,0
192,73,19460712,1,0,0
193,73,19460713,1,0,0
194,73,19460714,1,0,0
195,73,19460715,1,0,0
196,73,19460716,1,0,0
197,73,19460717,1,94,0
198,73,19460718,1,0,0
199,73,19460719,1,0,0
200,73,19460720,1,0,0
201,73,19460721,1,0,0
202,73,19460722,1,0,0
203,73,19460723,1,0,0
204,73,19460724,1,0,0
205,73,19460725,1,0,0
206,73,19460726,1,411,0
207,73,19460727,1,47,0
208,73,19460728,1,8,0
209,73,19460729,1,13,0
210,73,19460730,1,0,0
211,73,19460731,1,0,0
212,73,19460801,1,0,0
213,73,19460802,1,0,0
214,73,19460803,1,63,0
215,73,19460804,1,83,0
216,73,19460805,1,0,0
217,73,19460806,1,0,0
218,73,19460807,1,0,0
219,73,19460808,1,644,0
220,73,19460809,1,25,0
221,73,19460810,1,0,0
222,73,19460811,1,0,0
223,73,19460812,1,29,0
224,73,19460813,1,10,0
225,73,19460814,1,100,0
226,73,19460815,1,56,0
227,73,19460816,1,0,0
228,73,19460817,1,106,0
229,73,19460818,1,173,0
230,73,19460819,1,0,0
231,73,19460820,1,0,0
232,73,19460821,1,0,0
233,73,19460822,1,1,0
234,73,19460823,1,0,0
235,73,19460824,1,10,0
236,73,19460825,1,0,0
237,73,19460826,1,0,0
238,73,19460827,1,0,0
239,73,19460828,1,1,0
240,73,19460829,1,0,0
241,73,19460830,1,0,0
242,73,19460831,1,0,0
243,73,19460901,1,86,0
244,73,19460902,1,104,0
245,73,19460903,1,7,0
246,73,19460904,1,1,0
247,73,19460905,1,0,0
248,73,19460906,1,0,0
249,73,19460907,1,0,0
250,73,19460908,1,103,0
251,73,19460909,1,100,0
252,73,19460910,1,20,0
253,73,19460911,1,3,0
254,73,19460912,1,70,0
255,73,19460913,1,0,0
256,73,19460914,1,0,0
257,73,19460915,1,0,0
258,73,19460916,1,0,0
259,73,19460917,1,10,0
260,73,19460918,1,0,0
261,73,19460919,1,0,0
262,73,19460920,1,0,0
263,73,19460921,1,0,0
264,73,19460922,1,74,0
265,73,19460923,1,40,0
266,73,19460924,1,0,0
267,73,19460925,1,10,0
268,73,19460926,1,0,0
269,73,19460927,1,0,0
270,73,19460928,1,0,0
271,73,19460929,1,0,0
272,73,19460930,1,0,0
273,73,19461001,1,10,0
274,73,19461002,1,5,0
275,73,19461003,1,0,0
276,73,19461004,1,0,0
277,73,19461005,1,0,0
278,73,19461006,1,0,0
279,73,19461007,1,10,0
280,73,19461008,1,0,0
281,73,19461009,1,0,0
282,73,19461010,1,0,0
283,73,19461011,1,0,0
284,73,19461012,1,0,0
285,73,19461013,1,0,0
286,73,19461014,1,204,0
287,73,19461015,1,0,0
288,73,19461016,1,0,0
289,73,19461017,1,60,0
290,73,19461018,1,0,0
291,73,19461019,1,6,0
292,73,19461020,1,14,0
293,73,19461021,1,2,0
294,73,19461022,1,10,0
295,73,19461023,1,0,0
296,73,19461024,1,83,0
297,73,19461025,1,13,0
298,73,19461026,1,0,0
299,73,19461027,1,52,0
300,73,19461028,1,0,0
301,73,19461029,1,0,0
302,73,19461030,1,0,0
303,73,19461031,1,0,0
304,73,19461101,1,0,0
305,73,19461102,1,0,0
306,73,19461103,1,130,0
307,73,19461104,1,0,0
308,73,19461105,1,0,0
309,73,19461106,1,0,0
310,73,19461107,1,0,0
311,73,19461108,1,0,0
312,73,19461109,1,0,0
313,73,19461110,1,0,0
314,73,19461111,1,0,0
315,73,19461112,1,33,0
316,73,19461113,1,0,0
317,73,19461114,1,100,0
318,73,19461115,1,0,0
319,73,19461116,1,370,0
320,73,19461117,1,150,0
321,73,19461118,1,0,0
322,73,19461119,1,0,0
323,73,19461120,1,0,0
324,73,19461121,1,0,0
325,73,19461122,1,0,0
326,73,19461123,1,0,0
327,73,19461124,1,0,0
328,73,19461125,1,0,0
329,73,19461126,1,80,0
330,73,19461127,1,0,0
331,73,19461128,1,52,0
332,73,19461129,1,0,0
333,73,19461130,1,0,0
334,73,19461201,1,0,0
335,73,19461202,1,0,0
336,73,19461203,1,0,0
337,73,19461204,1,0,0
338,73,19461205,1,0,0
339,73,19461206,1,0,0
340,73,19461207,1,0,0
341,73,19461208,1,0,0
342,73,19461209,1,0,0
343,73,19461210,1,0,0
344,73,19461211,1,0,0
345,73,19461212,1,0,0
