,Stn,Datum,Niveau,Rd,qRd
0,73,19430101,1,0,0
1,73,19430102,1,0,0
2,73,19430103,1,0,0
3,73,19430104,1,0,0
4,73,19430105,1,0,0
5,73,19430106,1,30,0
6,73,19430107,1,46,0
7,73,19430108,1,14,0
8,73,19430109,1,0,0
9,73,19430110,1,0,0
10,73,19430111,1,52,0
11,73,19430112,1,25,0
12,73,19430113,1,30,0
13,73,19430114,1,0,0
14,73,19430115,1,0,0
15,73,19430116,1,27,0
16,73,19430117,1,0,0
17,73,19430118,1,0,0
18,73,19430119,1,0,0
19,73,19430120,1,0,0
20,73,19430121,1,0,0
21,73,19430122,1,0,0
22,73,19430123,1,117,0
23,73,19430124,1,0,0
24,73,19430125,1,0,0
25,73,19430126,1,20,0
26,73,19430127,1,0,0
27,73,19430128,1,11,0
28,73,19430129,1,113,0
29,73,19430130,1,25,0
30,73,19430131,1,0,0
31,73,19430201,1,43,0
32,73,19430202,1,11,0
33,73,19430203,1,0,0
34,73,19430204,1,0,0
35,73,19430205,1,20,0
36,73,19430206,1,0,0
37,73,19430207,1,10,0
38,73,19430208,1,0,0
39,73,19430209,1,42,0
40,73,19430210,1,7,0
41,73,19430211,1,0,0
42,73,19430212,1,0,0
43,73,19430213,1,83,0
44,73,19430214,1,0,0
45,73,19430215,1,13,0
46,73,19430216,1,31,0
47,73,19430217,1,0,0
48,73,19430218,1,0,0
49,73,19430219,1,33,0
50,73,19430220,1,16,0
51,73,19430221,1,0,0
52,73,19430222,1,0,0
53,73,19430223,1,0,0
54,73,19430224,1,0,0
55,73,19430225,1,0,0
56,73,19430226,1,17,0
57,73,19430227,1,0,0
58,73,19430228,1,37,0
59,73,19430301,1,0,0
60,73,19430302,1,0,0
61,73,19430303,1,0,0
62,73,19430304,1,15,0
63,73,19430305,1,0,0
64,73,19430306,1,0,0
65,73,19430307,1,0,0
66,73,19430308,1,0,0
67,73,19430309,1,118,0
68,73,19430310,1,85,0
69,73,19430311,1,0,0
70,73,19430312,1,25,0
71,73,19430313,1,0,0
72,73,19430314,1,0,0
73,73,19430315,1,27,0
74,73,19430316,1,40,0
75,73,19430317,1,44,0
76,73,19430318,1,17,0
77,73,19430319,1,0,0
78,73,19430320,1,0,0
79,73,19430321,1,0,0
80,73,19430322,1,21,0
81,73,19430323,1,0,0
82,73,19430324,1,0,0
83,73,19430325,1,23,0
84,73,19430326,1,0,0
85,73,19430327,1,13,0
86,73,19430328,1,0,0
87,73,19430329,1,0,0
88,73,19430330,1,0,0
89,73,19430331,1,0,0
90,73,19430401,1,16,0
91,73,19430402,1,0,0
92,73,19430403,1,0,0
93,73,19430404,1,0,0
94,73,19430405,1,6,0
95,73,19430406,1,0,0
96,73,19430407,1,0,0
97,73,19430408,1,86,0
98,73,19430409,1,0,0
99,73,19430410,1,48,0
100,73,19430411,1,0,0
101,73,19430412,1,0,0
102,73,19430413,1,0,0
103,73,19430414,1,0,0
104,73,19430415,1,27,0
105,73,19430416,1,0,0
106,73,19430417,1,0,0
107,73,19430418,1,0,0
108,73,19430419,1,0,0
109,73,19430420,1,0,0
110,73,19430421,1,3,0
111,73,19430422,1,75,0
112,73,19430423,1,0,0
113,73,19430424,1,0,0
114,73,19430425,1,0,0
115,73,19430426,1,0,0
116,73,19430427,1,0,0
117,73,19430428,1,0,0
118,73,19430429,1,0,0
119,73,19430430,1,0,0
120,73,19430501,1,0,0
121,73,19430502,1,0,0
122,73,19430503,1,0,0
123,73,19430504,1,0,0
124,73,19430505,1,45,0
125,73,19430506,1,6,0
126,73,19430507,1,8,0
127,73,19430508,1,0,0
128,73,19430509,1,0,0
129,73,19430510,1,0,0
130,73,19430511,1,27,0
131,73,19430512,1,595,0
132,73,19430513,1,300,0
133,73,19430514,1,23,0
134,73,19430515,1,843,0
135,73,19430516,1,160,0
136,73,19430517,1,211,0
137,73,19430518,1,11,0
138,73,19430519,1,74,0
139,73,19430520,1,0,0
140,73,19430521,1,0,0
141,73,19430522,1,46,0
142,73,19430523,1,0,0
143,73,19430524,1,0,0
144,73,19430525,1,0,0
145,73,19430526,1,0,0
146,73,19430527,1,0,0
147,73,19430528,1,0,0
148,73,19430529,1,0,0
149,73,19430530,1,0,0
150,73,19430531,1,13,0
151,73,19430601,1,3,0
152,73,19430602,1,0,0
153,73,19430603,1,0,0
154,73,19430604,1,0,0
155,73,19430605,1,0,0
156,73,19430606,1,0,0
157,73,19430607,1,0,0
158,73,19430608,1,2,0
159,73,19430609,1,24,0
160,73,19430610,1,0,0
161,73,19430611,1,5,0
162,73,19430612,1,9,0
163,73,19430613,1,0,0
164,73,19430614,1,0,0
165,73,19430615,1,57,0
166,73,19430616,1,235,0
167,73,19430617,1,226,0
168,73,19430618,1,85,0
169,73,19430619,1,0,0
170,73,19430620,1,0,0
171,73,19430621,1,0,0
172,73,19430622,1,2,0
173,73,19430623,1,2,0
174,73,19430624,1,0,0
175,73,19430625,1,0,0
176,73,19430626,1,12,0
177,73,19430627,1,96,0
178,73,19430628,1,0,0
179,73,19430629,1,0,0
180,73,19430630,1,0,0
181,73,19430701,1,0,0
182,73,19430702,1,0,0
183,73,19430703,1,0,0
184,73,19430704,1,0,0
185,73,19430705,1,73,0
186,73,19430706,1,210,0
187,73,19430707,1,42,0
188,73,19430708,1,21,0
189,73,19430709,1,31,0
190,73,19430710,1,0,0
191,73,19430711,1,0,0
192,73,19430712,1,0,0
193,73,19430713,1,0,0
194,73,19430714,1,0,0
195,73,19430715,1,2,0
196,73,19430716,1,0,0
197,73,19430717,1,0,0
198,73,19430718,1,237,0
199,73,19430719,1,11,0
200,73,19430720,1,46,0
201,73,19430721,1,0,0
202,73,19430722,1,0,0
203,73,19430723,1,186,0
204,73,19430724,1,36,0
205,73,19430725,1,24,0
206,73,19430726,1,0,0
207,73,19430727,1,0,0
208,73,19430728,1,119,0
209,73,19430729,1,25,0
210,73,19430730,1,0,0
211,73,19430731,1,0,0
212,73,19430801,1,0,0
213,73,19430802,1,31,0
214,73,19430803,1,0,0
215,73,19430804,1,400,0
216,73,19430805,1,113,0
217,73,19430806,1,18,0
218,73,19430807,1,0,0
219,73,19430808,1,51,0
220,73,19430809,1,0,0
221,73,19430810,1,31,0
222,73,19430811,1,20,0
223,73,19430812,1,33,0
224,73,19430813,1,0,0
225,73,19430814,1,0,0
226,73,19430815,1,0,0
227,73,19430816,1,110,0
228,73,19430817,1,148,0
229,73,19430818,1,0,0
230,73,19430819,1,5,0
231,73,19430820,1,0,0
232,73,19430821,1,47,0
233,73,19430822,1,0,0
234,73,19430823,1,85,0
235,73,19430824,1,0,0
236,73,19430825,1,64,0
237,73,19430826,1,98,0
238,73,19430827,1,0,0
239,73,19430828,1,0,0
240,73,19430829,1,0,0
241,73,19430830,1,36,0
242,73,19430831,1,0,0
243,73,19430901,1,0,0
244,73,19430902,1,0,0
245,73,19430903,1,0,0
246,73,19430904,1,0,0
247,73,19430905,1,50,0
248,73,19430906,1,0,0
249,73,19430907,1,0,0
250,73,19430908,1,72,0
251,73,19430909,1,5,0
252,73,19430910,1,140,0
253,73,19430911,1,0,0
254,73,19430912,1,0,0
255,73,19430913,1,0,0
256,73,19430914,1,52,0
257,73,19430915,1,14,0
258,73,19430916,1,715,0
259,73,19430917,1,78,0
260,73,19430918,1,0,0
261,73,19430919,1,98,0
262,73,19430920,1,0,0
263,73,19430921,1,31,0
264,73,19430922,1,0,0
265,73,19430923,1,25,0
266,73,19430924,1,25,0
267,73,19430925,1,271,0
268,73,19430926,1,0,0
269,73,19430927,1,10,0
