,Stn,Datum,Tijd,P,qP
111,73,19450207,8.0,—,7
112,73,19450207,12.0,—,7
113,73,19450207,16.0,—,7
114,73,19450208,8.0,—,7
115,73,19450208,12.0,—,7
116,73,19450208,16.0,—,7
117,73,19450209,8.0,—,7
118,73,19450209,12.0,—,7
119,73,19450209,16.0,—,7
120,73,19450210,8.0,—,7
121,73,19450210,12.0,—,7
122,73,19450210,16.0,—,7
123,73,19450211,8.0,—,7
124,73,19450211,12.0,—,7
125,73,19450211,16.0,—,7
126,73,19450212,8.0,—,7
127,73,19450212,12.0,—,7
128,73,19450212,16.0,—,7
129,73,19450213,8.0,—,7
130,73,19450213,12.0,—,7
131,73,19450213,16.0,—,7
132,73,19450214,8.0,—,7
133,73,19450214,12.0,—,7
134,73,19450214,16.0,—,7
135,73,19450215,8.0,—,7
136,73,19450215,12.0,—,7
137,73,19450215,16.0,—,7
138,73,19450216,8.0,—,7
139,73,19450216,12.0,—,7
140,73,19450216,16.0,—,7
141,73,19450217,8.0,—,7
142,73,19450217,12.0,—,7
143,73,19450217,16.0,—,7
144,73,19450218,8.0,—,7
145,73,19450218,12.0,—,7
146,73,19450218,16.0,—,7
147,73,19450219,8.0,—,7
148,73,19450219,12.0,—,7
149,73,19450219,16.0,—,7
150,73,19450220,8.0,—,7
151,73,19450220,12.0,—,7
152,73,19450220,16.0,—,7
153,73,19450221,8.0,—,7
154,73,19450221,12.0,—,7
155,73,19450221,16.0,—,7
156,73,19450222,8.0,—,7
157,73,19450222,12.0,—,7
158,73,19450222,16.0,—,7
159,73,19450223,8.0,—,7
160,73,19450223,12.0,—,7
161,73,19450223,16.0,—,7
162,73,19450224,8.0,—,7
163,73,19450224,12.0,—,7
164,73,19450224,16.0,—,7
165,73,19450225,8.0,—,7
166,73,19450225,12.0,—,7
167,73,19450225,16.0,—,7
168,73,19450226,8.0,—,7
169,73,19450226,12.0,—,7
170,73,19450226,16.0,—,7
171,73,19450227,8.0,—,7
172,73,19450227,12.0,—,7
173,73,19450227,16.0,—,7
174,73,19450228,8.0,—,7
175,73,19450228,12.0,—,7
176,73,19450228,16.0,—,7
177,73,19450301,8.0,—,7
178,73,19450301,12.0,—,7
179,73,19450301,16.0,—,7
180,73,19450302,8.0,—,7
181,73,19450302,12.0,—,7
182,73,19450302,16.0,—,7
183,73,19450303,8.0,—,7
184,73,19450303,12.0,—,7
185,73,19450303,16.0,—,7
186,73,19450304,8.0,—,7
187,73,19450304,12.0,—,7
188,73,19450304,16.0,—,7
189,73,19450305,8.0,—,7
190,73,19450305,12.0,—,7
191,73,19450305,16.0,—,7
192,73,19450306,8.0,—,7
193,73,19450306,12.0,—,7
194,73,19450306,16.0,—,7
195,73,19450307,8.0,—,7
196,73,19450307,12.0,—,7
197,73,19450307,16.0,—,7
198,73,19450308,8.0,—,7
199,73,19450308,12.0,—,7
200,73,19450308,16.0,—,7
201,73,19450309,8.0,—,7
202,73,19450309,12.0,—,7
203,73,19450309,16.0,—,7
204,73,19450310,8.0,—,7
205,73,19450310,12.0,—,7
206,73,19450310,16.0,—,7
207,73,19450311,8.0,—,7
208,73,19450311,12.0,—,7
209,73,19450311,16.0,—,7
210,73,19450312,8.0,—,7
211,73,19450312,12.0,—,7
212,73,19450312,16.0,—,7
213,73,19450313,8.0,—,7
214,73,19450313,12.0,—,7
215,73,19450313,16.0,—,7
216,73,19450314,8.0,—,7
217,73,19450314,12.0,—,7
218,73,19450314,16.0,—,7
219,73,19450315,8.0,—,7
220,73,19450315,12.0,—,7
221,73,19450315,16.0,—,7
222,73,19450316,8.0,—,7
223,73,19450316,12.0,—,7
224,73,19450316,16.0,—,7
225,73,19450317,8.0,—,7
226,73,19450317,12.0,—,7
227,73,19450317,16.0,—,7
228,73,19450318,8.0,—,7
229,73,19450318,12.0,—,7
230,73,19450318,16.0,—,7
231,73,19450319,8.0,—,7
232,73,19450319,12.0,—,7
233,73,19450319,16.0,—,7
234,73,19450320,8.0,—,7
235,73,19450320,12.0,—,7
236,73,19450320,16.0,—,7
237,73,19450321,8.0,—,7
238,73,19450321,12.0,—,7
239,73,19450321,16.0,—,7
240,73,19450322,8.0,—,7
241,73,19450322,12.0,—,7
242,73,19450322,16.0,—,7
243,73,19450323,8.0,—,7
244,73,19450323,12.0,—,7
245,73,19450323,16.0,—,7
246,73,19450324,8.0,—,7
247,73,19450324,12.0,—,7
248,73,19450324,16.0,—,7
249,73,19450325,8.0,—,7
250,73,19450325,12.0,—,7
251,73,19450325,16.0,—,7
252,73,19450326,8.0,—,7
253,73,19450326,12.0,—,7
254,73,19450326,16.0,—,7
255,73,19450327,8.0,—,7
256,73,19450327,12.0,—,7
257,73,19450327,16.0,—,7
258,73,19450328,8.0,—,7
259,73,19450328,12.0,—,7
260,73,19450328,16.0,—,7
261,73,19450329,8.0,—,7
262,73,19450329,12.0,—,7
263,73,19450329,16.0,—,7
264,73,19450330,8.0,—,7
265,73,19450330,12.0,—,7
266,73,19450330,16.0,—,7
267,73,19450331,8.0,—,7
268,73,19450331,12.0,—,7
269,73,19450331,16.0,—,7
270,73,19450401,8.0,—,7
271,73,19450401,12.0,—,7
272,73,19450401,16.0,—,7
273,73,19450402,8.0,—,7
274,73,19450402,12.0,—,7
275,73,19450402,16.0,—,7
276,73,19450403,8.0,—,7
277,73,19450403,12.0,—,7
278,73,19450403,16.0,—,7
279,73,19450404,8.0,—,7
280,73,19450404,12.0,—,7
281,73,19450404,16.0,—,7
282,73,19450405,8.0,—,7
283,73,19450405,12.0,—,7
284,73,19450405,16.0,—,7
285,73,19450406,8.0,—,7
286,73,19450406,12.0,—,7
287,73,19450406,16.0,—,7
288,73,19450407,8.0,—,7
289,73,19450407,12.0,—,7
290,73,19450407,16.0,—,7
291,73,19450408,8.0,—,7
292,73,19450408,12.0,—,7
293,73,19450408,16.0,—,7
294,73,19450409,8.0,—,7
295,73,19450409,12.0,—,7
296,73,19450409,16.0,—,7
297,73,19450410,8.0,—,7
298,73,19450410,12.0,—,7
299,73,19450410,16.0,—,7
300,73,19450411,8.0,—,7
301,73,19450411,12.0,—,7
302,73,19450411,16.0,—,7
303,73,19450412,8.0,—,7
304,73,19450412,12.0,—,7
305,73,19450412,16.0,—,7
306,73,19450413,8.0,—,7
307,73,19450413,12.0,—,7
308,73,19450413,16.0,—,7
309,73,19450414,8.0,—,7
310,73,19450414,12.0,—,7
311,73,19450414,16.0,—,7
312,73,19450415,8.0,—,7
313,73,19450415,12.0,—,7
314,73,19450415,16.0,—,7
315,73,19450416,8.0,—,7
316,73,19450416,12.0,—,7
317,73,19450416,16.0,—,7
318,73,19450417,8.0,—,7
319,73,19450417,12.0,—,7
320,73,19450417,16.0,—,7
321,73,19450418,8.0,—,7
322,73,19450418,12.0,—,7
323,73,19450418,16.0,—,7
324,73,19450419,8.0,—,7
325,73,19450419,12.0,—,7
326,73,19450419,16.0,—,7
327,73,19450420,8.0,—,7
328,73,19450420,12.0,—,7
329,73,19450420,16.0,—,7
330,73,19450421,8.0,—,7
331,73,19450421,12.0,—,7
332,73,19450421,16.0,—,7
333,73,19450422,8.0,—,7
334,73,19450422,12.0,—,7
335,73,19450422,16.0,—,7
336,73,19450423,8.0,—,7
337,73,19450423,12.0,—,7
338,73,19450423,16.0,—,7
339,73,19450424,8.0,—,7
340,73,19450424,12.0,—,7
341,73,19450424,16.0,—,7
342,73,19450425,8.0,—,7
343,73,19450425,12.0,—,7
344,73,19450425,16.0,—,7
345,73,19450426,8.0,—,7
346,73,19450426,12.0,—,7
347,73,19450426,16.0,—,7
348,73,19450427,8.0,—,7
349,73,19450427,12.0,—,7
350,73,19450427,16.0,—,7
351,73,19450428,8.0,—,7
352,73,19450428,12.0,—,7
353,73,19450428,16.0,—,7
354,73,19450429,8.0,—,7
355,73,19450429,12.0,—,7
356,73,19450429,16.0,—,7
357,73,19450430,8.0,—,7
358,73,19450430,12.0,—,7
359,73,19450430,16.0,—,7
360,73,19450501,8.0,—,7
361,73,19450501,12.0,—,7
362,73,19450501,16.0,—,7
363,73,19450502,8.0,—,7
364,73,19450502,12.0,—,7
365,73,19450502,16.0,—,7
366,73,19450503,8.0,—,7
367,73,19450503,12.0,—,7
368,73,19450503,16.0,—,7
369,73,19450504,8.0,—,7
370,73,19450504,12.0,—,7
371,73,19450504,16.0,—,7
372,73,19450505,8.0,—,7
373,73,19450505,12.0,—,7
374,73,19450505,16.0,—,7
375,73,19450506,8.0,—,7
376,73,19450506,12.0,—,7
377,73,19450506,16.0,—,7
378,73,19450507,8.0,—,7
379,73,19450507,12.0,—,7
380,73,19450507,16.0,—,7
381,73,19450508,8.0,—,7
382,73,19450508,12.0,—,7
383,73,19450508,16.0,—,7
384,73,19450509,8.0,—,7
385,73,19450509,12.0,—,7
386,73,19450509,16.0,—,7
387,73,19450510,8.0,—,7
388,73,19450510,12.0,—,7
389,73,19450510,16.0,—,7
390,73,19450511,8.0,—,7
391,73,19450511,12.0,—,7
392,73,19450511,16.0,—,7
393,73,19450512,8.0,—,7
394,73,19450512,12.0,—,7
395,73,19450512,16.0,—,7
396,73,19450513,8.0,—,7
397,73,19450513,12.0,—,7
398,73,19450513,16.0,—,7
399,73,19450514,8.0,—,7
400,73,19450514,12.0,—,7
401,73,19450514,16.0,—,7
402,73,19450515,8.0,—,7
403,73,19450515,12.0,—,7
404,73,19450515,16.0,—,7
405,73,19450516,8.0,—,7
406,73,19450516,12.0,—,7
407,73,19450516,16.0,—,7
408,73,19450517,8.0,—,7
409,73,19450517,12.0,—,7
410,73,19450517,16.0,—,7
411,73,19450518,8.0,—,7
412,73,19450518,12.0,—,7
413,73,19450518,16.0,—,7
414,73,19450519,8.0,—,7
415,73,19450519,12.0,—,7
416,73,19450519,16.0,—,7
417,73,19450520,8.0,—,7
418,73,19450520,12.0,—,7
419,73,19450520,16.0,—,7
420,73,19450521,8.0,—,7
421,73,19450521,12.0,—,7
422,73,19450521,16.0,—,7
423,73,19450522,8.0,—,7
424,73,19450522,12.0,—,7
425,73,19450522,16.0,—,7
426,73,19450523,8.0,—,7
427,73,19450523,12.0,—,7
428,73,19450523,16.0,—,7
429,73,19450524,8.0,—,7
430,73,19450524,12.0,—,7
431,73,19450524,16.0,—,7
432,73,19450525,8.0,—,7
433,73,19450525,12.0,—,7
434,73,19450525,16.0,—,7
435,73,19450526,8.0,—,7
436,73,19450526,12.0,—,7
437,73,19450526,16.0,—,7
438,73,19450527,8.0,—,7
439,73,19450527,12.0,—,7
440,73,19450527,16.0,—,7
441,73,19450528,8.0,—,7
442,73,19450528,12.0,—,7
443,73,19450528,16.0,—,7
444,73,19450529,8.0,—,7
445,73,19450529,12.0,—,7
446,73,19450529,16.0,—,7
447,73,19450530,8.0,—,7
448,73,19450530,12.0,—,7
449,73,19450530,16.0,—,7
450,73,19450531,8.0,—,7
451,73,19450531,12.0,—,7
452,73,19450531,16.0,—,7
453,73,19450601,8.0,—,7
454,73,19450601,12.0,—,7
455,73,19450601,16.0,—,7
456,73,19450602,8.0,—,7
457,73,19450602,12.0,—,7
458,73,19450602,16.0,—,7
459,73,19450603,8.0,—,7
460,73,19450603,12.0,—,7
461,73,19450603,16.0,—,7
462,73,19450604,8.0,—,7
463,73,19450604,12.0,—,7
464,73,19450604,16.0,—,7
465,73,19450605,8.0,—,7
466,73,19450605,12.0,—,7
467,73,19450605,16.0,—,7
468,73,19450606,8.0,—,7
469,73,19450606,12.0,—,7
470,73,19450606,16.0,—,7
471,73,19450607,8.0,—,7
472,73,19450607,12.0,—,7
473,73,19450607,16.0,—,7
474,73,19450608,8.0,—,7
475,73,19450608,12.0,—,7
476,73,19450608,16.0,—,7
477,73,19450609,8.0,—,7
478,73,19450609,12.0,—,7
479,73,19450609,16.0,—,7
480,73,19450610,8.0,—,7
481,73,19450610,12.0,—,7
482,73,19450610,16.0,—,7
483,73,19450611,8.0,—,7
484,73,19450611,12.0,—,7
485,73,19450611,16.0,—,7
486,73,19450612,8.0,—,7
487,73,19450612,12.0,—,7
488,73,19450612,16.0,—,7
489,73,19450613,8.0,—,7
490,73,19450613,12.0,—,7
491,73,19450613,16.0,—,7
492,73,19450614,8.0,—,7
493,73,19450614,12.0,—,7
494,73,19450614,16.0,—,7
495,73,19450615,8.0,—,7
496,73,19450615,12.0,—,7
497,73,19450615,16.0,—,7
498,73,19450616,8.0,—,7
499,73,19450616,12.0,—,7
500,73,19450616,16.0,—,7
501,73,19450617,8.0,—,7
502,73,19450617,12.0,—,7
503,73,19450617,16.0,—,7
504,73,19450618,8.0,—,7
505,73,19450618,12.0,—,7
506,73,19450618,16.0,—,7
507,73,19450619,8.0,—,7
508,73,19450619,12.0,—,7
509,73,19450619,16.0,—,7
510,73,19450620,8.0,—,7
511,73,19450620,12.0,—,7
512,73,19450620,16.0,—,7
513,73,19450621,8.0,—,7
514,73,19450621,12.0,—,7
515,73,19450621,16.0,—,7
516,73,19450622,8.0,—,7
517,73,19450622,12.0,—,7
518,73,19450622,16.0,—,7
519,73,19450623,8.0,—,7
520,73,19450623,12.0,—,7
521,73,19450623,16.0,—,7
522,73,19450624,8.0,—,7
523,73,19450624,12.0,—,7
524,73,19450624,16.0,—,7
525,73,19450625,8.0,—,7
526,73,19450625,12.0,—,7
527,73,19450625,16.0,—,7
528,73,19450626,8.0,—,7
529,73,19450626,12.0,—,7
530,73,19450626,16.0,—,7
531,73,19450627,8.0,—,7
532,73,19450627,12.0,—,7
533,73,19450627,16.0,—,7
534,73,19450628,8.0,—,7
535,73,19450628,12.0,—,7
536,73,19450628,16.0,—,7
537,73,19450629,8.0,—,7
538,73,19450629,12.0,—,7
539,73,19450629,16.0,—,7
540,73,19450630,8.0,—,7
541,73,19450630,12.0,—,7
542,73,19450630,16.0,—,7
543,73,19450701,8.0,—,7
544,73,19450701,12.0,—,7
545,73,19450701,16.0,—,7
546,73,19450702,8.0,—,7
547,73,19450702,12.0,—,7
548,73,19450702,16.0,—,7
549,73,19450703,8.0,—,7
550,73,19450703,12.0,—,7
551,73,19450703,16.0,—,7
552,73,19450704,8.0,—,7
553,73,19450704,12.0,—,7
554,73,19450704,16.0,—,7
555,73,19450705,8.0,—,7
556,73,19450705,12.0,—,7
557,73,19450705,16.0,—,7
558,73,19450706,8.0,—,7
559,73,19450706,12.0,—,7
560,73,19450706,16.0,—,7
561,73,19450707,8.0,—,7
562,73,19450707,12.0,—,7
563,73,19450707,16.0,—,7
564,73,19450708,8.0,—,7
565,73,19450708,12.0,—,7
566,73,19450708,16.0,—,7
567,73,19450709,8.0,—,7
568,73,19450709,12.0,—,7
569,73,19450709,16.0,—,7
570,73,19450710,8.0,—,7
571,73,19450710,12.0,—,7
572,73,19450710,16.0,—,7
573,73,19450711,8.0,—,7
574,73,19450711,12.0,—,7
575,73,19450711,16.0,—,7
576,73,19450712,8.0,—,7
577,73,19450712,12.0,—,7
578,73,19450712,16.0,—,7
579,73,19450713,8.0,—,7
580,73,19450713,12.0,—,7
581,73,19450713,16.0,—,7
582,73,19450714,8.0,—,7
583,73,19450714,12.0,—,7
584,73,19450714,16.0,—,7
585,73,19450715,8.0,—,7
586,73,19450715,12.0,—,7
587,73,19450715,16.0,—,7
588,73,19450716,8.0,—,7
589,73,19450716,12.0,—,7
590,73,19450716,16.0,—,7
591,73,19450717,8.0,—,7
592,73,19450717,12.0,—,7
593,73,19450717,16.0,—,7
594,73,19450718,8.0,—,7
595,73,19450718,12.0,—,7
596,73,19450718,16.0,—,7
597,73,19450719,8.0,—,7
598,73,19450719,12.0,—,7
599,73,19450719,16.0,—,7
600,73,19450720,8.0,—,7
601,73,19450720,12.0,—,7
602,73,19450720,16.0,—,7
603,73,19450721,8.0,—,7
604,73,19450721,12.0,—,7
605,73,19450721,16.0,—,7
606,73,19450722,8.0,—,7
607,73,19450722,12.0,—,7
608,73,19450722,16.0,—,7
609,73,19450723,8.0,—,7
610,73,19450723,12.0,—,7
611,73,19450723,16.0,—,7
612,73,19450724,8.0,—,7
613,73,19450724,12.0,—,7
614,73,19450724,16.0,—,7
615,73,19450725,8.0,—,7
616,73,19450725,12.0,—,7
617,73,19450725,16.0,—,7
618,73,19450726,8.0,—,7
619,73,19450726,12.0,—,7
620,73,19450726,16.0,—,7
621,73,19450727,8.0,—,7
622,73,19450727,12.0,—,7
623,73,19450727,16.0,—,7
624,73,19450728,8.0,—,7
625,73,19450728,12.0,—,7
626,73,19450728,16.0,—,7
627,73,19450729,8.0,—,7
628,73,19450729,12.0,—,7
629,73,19450729,16.0,—,7
630,73,19450730,8.0,—,7
631,73,19450730,12.0,—,7
632,73,19450730,16.0,—,7
633,73,19450731,8.0,—,7
634,73,19450731,12.0,—,7
635,73,19450731,16.0,—,7
636,73,19450801,8.0,—,7
637,73,19450801,12.0,—,7
638,73,19450801,16.0,—,7
639,73,19450802,8.0,—,7
640,73,19450802,12.0,—,7
641,73,19450802,16.0,—,7
642,73,19450803,8.0,—,7
643,73,19450803,12.0,—,7
644,73,19450803,16.0,—,7
645,73,19450804,8.0,—,7
646,73,19450804,12.0,—,7
647,73,19450804,16.0,—,7
648,73,19450805,8.0,—,7
649,73,19450805,12.0,—,7
650,73,19450805,16.0,—,7
651,73,19450806,8.0,—,7
652,73,19450806,12.0,—,7
653,73,19450806,16.0,—,7
654,73,19450807,8.0,—,7
655,73,19450807,12.0,—,7
656,73,19450807,16.0,—,7
657,73,19450808,8.0,—,7
658,73,19450808,12.0,—,7
659,73,19450808,16.0,—,7
660,73,19450809,8.0,—,7
661,73,19450809,12.0,—,7
662,73,19450809,16.0,—,7
663,73,19450810,8.0,—,7
664,73,19450810,12.0,—,7
665,73,19450810,16.0,—,7
666,73,19450811,8.0,—,7
667,73,19450811,12.0,—,7
668,73,19450811,16.0,—,7
669,73,19450812,8.0,—,7
670,73,19450812,12.0,—,7
671,73,19450812,16.0,—,7
672,73,19450813,8.0,—,7
673,73,19450813,12.0,—,7
674,73,19450813,16.0,—,7
675,73,19450814,8.0,—,7
676,73,19450814,12.0,—,7
677,73,19450814,16.0,—,7
678,73,19450815,8.0,—,7
679,73,19450815,12.0,—,7
680,73,19450815,16.0,—,7
681,73,19450816,8.0,—,7
682,73,19450816,12.0,—,7
683,73,19450816,16.0,—,7
684,73,19450817,8.0,—,7
685,73,19450817,12.0,—,7
686,73,19450817,16.0,—,7
687,73,19450818,8.0,—,7
688,73,19450818,12.0,—,7
689,73,19450818,16.0,—,7
690,73,19450819,8.0,—,7
691,73,19450819,12.0,—,7
692,73,19450819,16.0,—,7
693,73,19450820,8.0,—,7
694,73,19450820,12.0,—,7
695,73,19450820,16.0,—,7
696,73,19450821,8.0,—,7
697,73,19450821,12.0,—,7
698,73,19450821,16.0,—,7
699,73,19450822,8.0,—,7
700,73,19450822,12.0,—,7
701,73,19450822,16.0,—,7
702,73,19450823,8.0,—,7
703,73,19450823,12.0,—,7
704,73,19450823,16.0,—,7
705,73,19450824,8.0,—,7
706,73,19450824,12.0,—,7
707,73,19450824,16.0,—,7
708,73,19450825,8.0,—,7
709,73,19450825,12.0,—,7
710,73,19450825,16.0,—,7
711,73,19450826,8.0,—,7
712,73,19450826,12.0,—,7
713,73,19450826,16.0,—,7
714,73,19450827,8.0,—,7
715,73,19450827,12.0,—,7
716,73,19450827,16.0,—,7
717,73,19450828,8.0,—,7
718,73,19450828,12.0,—,7
719,73,19450828,16.0,—,7
720,73,19450829,8.0,—,7
721,73,19450829,12.0,—,7
722,73,19450829,16.0,—,7
723,73,19450830,8.0,—,7
724,73,19450830,12.0,—,7
725,73,19450830,16.0,—,7
726,73,19450831,8.0,—,7
727,73,19450831,12.0,—,7
728,73,19450831,16.0,—,7
729,73,19450901,8.0,—,7
730,73,19450901,12.0,—,7
731,73,19450901,16.0,—,7
732,73,19450902,8.0,—,7
733,73,19450902,12.0,—,7
734,73,19450902,16.0,—,7
735,73,19450903,8.0,—,7
736,73,19450903,12.0,—,7
737,73,19450903,16.0,—,7
738,73,19450904,8.0,—,7
739,73,19450904,12.0,—,7
740,73,19450904,16.0,—,7
741,73,19450905,8.0,—,7
742,73,19450905,12.0,—,7
743,73,19450905,16.0,—,7
744,73,19450906,8.0,—,7
745,73,19450906,12.0,—,7
746,73,19450906,16.0,—,7
747,73,19450907,8.0,—,7
748,73,19450907,12.0,—,7
749,73,19450907,16.0,—,7
750,73,19450908,8.0,—,7
751,73,19450908,12.0,—,7
752,73,19450908,16.0,—,7
753,73,19450909,8.0,—,7
754,73,19450909,12.0,—,7
755,73,19450909,16.0,—,7
756,73,19450910,8.0,—,7
757,73,19450910,12.0,—,7
758,73,19450910,16.0,—,7
759,73,19450911,8.0,—,7
760,73,19450911,12.0,—,7
761,73,19450911,16.0,—,7
762,73,19450912,8.0,—,7
763,73,19450912,12.0,—,7
764,73,19450912,16.0,—,7
765,73,19450913,8.0,—,7
766,73,19450913,12.0,—,7
767,73,19450913,16.0,—,7
768,73,19450914,8.0,—,7
769,73,19450914,12.0,—,7
770,73,19450914,16.0,—,7
771,73,19450915,8.0,—,7
772,73,19450915,12.0,—,7
773,73,19450915,16.0,—,7
774,73,19450916,8.0,—,7
775,73,19450916,12.0,—,7
776,73,19450916,16.0,—,7
777,73,19450917,8.0,—,7
778,73,19450917,12.0,—,7
779,73,19450917,16.0,—,7
780,73,19450918,8.0,—,7
781,73,19450918,12.0,—,7
782,73,19450918,16.0,—,7
783,73,19450919,8.0,—,7
784,73,19450919,12.0,—,7
785,73,19450919,16.0,—,7
786,73,19450920,8.0,—,7
787,73,19450920,12.0,—,7
788,73,19450920,16.0,—,7
789,73,19450921,8.0,—,7
790,73,19450921,12.0,—,7
791,73,19450921,16.0,—,7
792,73,19450922,8.0,—,7
793,73,19450922,12.0,—,7
794,73,19450922,16.0,—,7
795,73,19450923,8.0,—,7
796,73,19450923,12.0,—,7
797,73,19450923,16.0,—,7
798,73,19450924,8.0,—,7
799,73,19450924,12.0,—,7
800,73,19450924,16.0,—,7
801,73,19450925,8.0,—,7
802,73,19450925,12.0,—,7
803,73,19450925,16.0,—,7
804,73,19450926,8.0,—,7
805,73,19450926,12.0,—,7
806,73,19450926,16.0,—,7
807,73,19450927,8.0,—,7
808,73,19450927,12.0,—,7
809,73,19450927,16.0,—,7
810,73,19450928,8.0,—,7
811,73,19450928,12.0,—,7
812,73,19450928,16.0,—,7
813,73,19450929,8.0,—,7
814,73,19450929,12.0,—,7
815,73,19450929,16.0,—,7
816,73,19450930,8.0,—,7
817,73,19450930,12.0,—,7
818,73,19450930,16.0,—,7
819,73,19451001,8.0,—,7
820,73,19451001,12.0,—,7
821,73,19451001,16.0,—,7
822,73,19451002,8.0,—,7
823,73,19451002,12.0,—,7
824,73,19451002,16.0,—,7
825,73,19451003,8.0,—,7
826,73,19451003,12.0,—,7
827,73,19451003,16.0,—,7
828,73,19451004,8.0,—,7
829,73,19451004,12.0,—,7
830,73,19451004,16.0,—,7
831,73,19451005,8.0,—,7
832,73,19451005,12.0,—,7
833,73,19451005,16.0,—,7
834,73,19451006,8.0,—,7
835,73,19451006,12.0,—,7
836,73,19451006,16.0,—,7
837,73,19451007,8.0,—,7
838,73,19451007,12.0,—,7
839,73,19451007,16.0,—,7
840,73,19451008,8.0,—,7
841,73,19451008,12.0,—,7
842,73,19451008,16.0,—,7
843,73,19451009,8.0,—,7
844,73,19451009,12.0,—,7
845,73,19451009,16.0,—,7
846,73,19451010,8.0,—,7
847,73,19451010,12.0,—,7
848,73,19451010,16.0,—,7
849,73,19451011,8.0,—,7
850,73,19451011,12.0,—,7
851,73,19451011,16.0,—,7
852,73,19451012,8.0,—,7
853,73,19451012,12.0,—,7
854,73,19451012,16.0,—,7
855,73,19451013,8.0,—,7
856,73,19451013,12.0,—,7
857,73,19451013,16.0,—,7
858,73,19451014,8.0,—,7
859,73,19451014,12.0,—,7
860,73,19451014,16.0,—,7
861,73,19451015,8.0,—,7
862,73,19451015,12.0,—,7
863,73,19451015,16.0,—,7
864,73,19451016,8.0,—,7
865,73,19451016,12.0,—,7
866,73,19451016,16.0,—,7
867,73,19451017,8.0,—,7
868,73,19451017,12.0,—,7
869,73,19451017,16.0,—,7
870,73,19451018,8.0,—,7
871,73,19451018,12.0,—,7
